hh_id,person_num,age,gender,pemploy,pstudent,type,value_of_time,person_id,activity_pattern,imf_choice,inmf_choice
203,1,37,m,2,3,Part-time worker,3.095673076923077,406,N,0,1
204,0,36,m,1,3,Full-time worker,3.095673076923077,407,M,1,0
204,1,37,m,2,3,Part-time worker,3.095673076923077,408,N,0,1
205,0,36,m,1,3,Full-time worker,3.095673076923077,409,M,1,0
205,1,37,m,2,3,Part-time worker,3.095673076923077,410,N,0,1
206,0,36,m,1,3,Full-time worker,8.48125,411,M,1,0
206,1,37,m,2,3,Part-time worker,8.48125,412,N,0,1
207,0,36,m,1,3,Full-time worker,8.48125,413,M,1,0
207,1,37,m,2,3,Part-time worker,8.48125,414,N,0,1
208,0,36,m,1,3,Full-time worker,8.48125,415,M,1,0
208,1,37,m,2,3,Part-time worker,8.48125,416,N,0,1
209,0,36,m,1,3,Full-time worker,8.48125,417,M,1,0
209,1,37,m,2,3,Part-time worker,8.48125,418,N,0,1
210,0,36,m,1,3,Full-time worker,8.48125,419,M,1,0
210,1,37,m,2,3,Part-time worker,8.48125,420,N,0,1
211,0,36,m,1,3,Full-time worker,14.855528846153845,421,M,1,0
211,1,37,m,2,3,Part-time worker,14.855528846153845,422,N,0,1
212,0,36,m,1,3,Full-time worker,14.855528846153845,423,M,1,0
212,1,37,m,2,3,Part-time worker,14.855528846153845,424,N,0,1
213,0,36,m,1,3,Full-time worker,14.855528846153845,425,M,1,0
213,1,37,m,2,3,Part-time worker,14.855528846153845,426,N,0,1
214,0,36,m,1,3,Full-time worker,14.855528846153845,427,M,1,0
214,1,37,m,2,3,Part-time worker,14.855528846153845,428,N,0,1
215,0,36,m,1,3,Full-time worker,14.855528846153845,429,M,1,0
215,1,37,m,2,3,Part-time worker,14.855528846153845,430,N,0,1
216,0,36,m,1,3,Full-time worker,29.52403846153846,431,M,1,0
216,1,37,m,2,3,Part-time worker,29.52403846153846,432,N,0,1
217,0,36,m,1,3,Full-time worker,29.52403846153846,433,M,1,0
217,1,37,m,2,3,Part-time worker,29.52403846153846,434,N,0,1
218,0,36,m,1,3,Full-time worker,29.52403846153846,435,M,1,0
218,1,37,m,2,3,Part-time worker,29.52403846153846,436,N,0,1
219,0,36,m,1,3,Full-time worker,29.52403846153846,437,M,1,0
219,1,37,m,2,3,Part-time worker,29.52403846153846,438,N,0,1
220,0,36,m,1,3,Full-time worker,29.52403846153846,439,M,1,0
220,1,37,m,2,3,Part-time worker,29.52403846153846,440,N,0,1
221,0,36,m,1,3,Full-time worker,3.095673076923077,441,M,1,0
221,1,37,m,2,3,Part-time worker,3.095673076923077,442,N,0,1
222,0,36,m,1,3,Full-time worker,3.095673076923077,443,M,1,0
222,1,37,m,2,3,Part-time worker,3.095673076923077,444,N,0,1
223,0,36,m,1,3,Full-time worker,3.095673076923077,445,M,1,0
223,1,37,m,2,3,Part-time worker,3.095673076923077,446,N,0,1
224,0,36,m,1,3,Full-time worker,3.095673076923077,447,M,1,0
224,1,37,m,2,3,Part-time worker,3.095673076923077,448,N,0,1
225,0,36,m,1,3,Full-time worker,3.095673076923077,449,M,1,0
225,1,37,m,2,3,Part-time worker,3.095673076923077,450,N,0,1
226,0,36,m,1,3,Full-time worker,8.48125,451,M,1,0
226,1,37,m,2,3,Part-time worker,8.48125,452,N,0,1
227,0,36,m,1,3,Full-time worker,8.48125,453,M,1,0
227,1,37,m,2,3,Part-time worker,8.48125,454,N,0,1
228,0,36,m,1,3,Full-time worker,8.48125,455,M,1,0
228,1,37,m,2,3,Part-time worker,8.48125,456,N,0,1
229,0,36,m,1,3,Full-time worker,8.48125,457,M,1,0
229,1,37,m,2,3,Part-time worker,8.48125,458,N,0,1
230,0,36,m,1,3,Full-time worker,8.48125,459,M,1,0
230,1,37,m,2,3,Part-time worker,8.48125,460,N,0,1
231,0,36,m,1,3,Full-time worker,14.855528846153845,461,M,1,0
231,1,37,m,2,3,Part-time worker,14.855528846153845,462,N,0,1
232,0,36,m,1,3,Full-time worker,14.855528846153845,463,M,1,0
232,1,37,m,2,3,Part-time worker,14.855528846153845,464,N,0,1
233,0,36,m,1,3,Full-time worker,14.855528846153845,465,M,1,0
233,1,37,m,2,3,Part-time worker,14.855528846153845,466,N,0,1
234,0,36,m,1,3,Full-time worker,14.855528846153845,467,M,1,0
234,1,37,m,2,3,Part-time worker,14.855528846153845,468,N,0,1
235,0,36,m,1,3,Full-time worker,14.855528846153845,469,M,1,0
235,1,37,m,2,3,Part-time worker,14.855528846153845,470,N,0,1
236,0,36,m,1,3,Full-time worker,29.52403846153846,471,M,1,0
236,1,37,m,2,3,Part-time worker,29.52403846153846,472,N,0,1
237,0,36,m,1,3,Full-time worker,29.52403846153846,473,M,1,0
237,1,37,m,2,3,Part-time worker,29.52403846153846,474,N,0,1
238,0,36,m,1,3,Full-time worker,29.52403846153846,475,M,1,0
238,1,37,m,2,3,Part-time worker,29.52403846153846,476,N,0,1
239,0,36,m,1,3,Full-time worker,29.52403846153846,477,M,1,0
239,1,37,m,2,3,Part-time worker,29.52403846153846,478,N,0,1
240,0,36,m,1,3,Full-time worker,29.52403846153846,479,M,1,0
240,1,37,m,2,3,Part-time worker,29.52403846153846,480,N,0,1
241,0,36,m,1,3,Full-time worker,3.095673076923077,481,M,1,0
241,1,37,m,2,3,Part-time worker,3.095673076923077,482,N,0,1
242,0,36,m,1,3,Full-time worker,3.095673076923077,483,M,1,0
242,1,37,m,2,3,Part-time worker,3.095673076923077,484,N,0,1
243,0,36,m,1,3,Full-time worker,3.095673076923077,485,M,1,0
243,1,37,m,2,3,Part-time worker,3.095673076923077,486,N,0,1
244,0,36,m,1,3,Full-time worker,3.095673076923077,487,M,1,0
244,1,37,m,2,3,Part-time worker,3.095673076923077,488,N,0,1
245,0,36,m,1,3,Full-time worker,3.095673076923077,489,M,1,0
245,1,37,m,2,3,Part-time worker,3.095673076923077,490,N,0,1
246,0,36,m,1,3,Full-time worker,8.48125,491,M,1,0
246,1,37,m,2,3,Part-time worker,8.48125,492,N,0,1
247,0,36,m,1,3,Full-time worker,8.48125,493,M,1,0
247,1,37,m,2,3,Part-time worker,8.48125,494,N,0,1
248,0,36,m,1,3,Full-time worker,8.48125,495,M,1,0
248,1,37,m,2,3,Part-time worker,8.48125,496,N,0,1
249,0,36,m,1,3,Full-time worker,8.48125,497,M,1,0
249,1,37,m,2,3,Part-time worker,8.48125,498,N,0,1
250,0,36,m,1,3,Full-time worker,8.48125,499,M,1,0
250,1,37,m,2,3,Part-time worker,8.48125,500,N,0,1
251,0,36,m,1,3,Full-time worker,14.855528846153845,501,M,1,0
251,1,37,m,2,3,Part-time worker,14.855528846153845,502,N,0,1
252,0,36,m,1,3,Full-time worker,14.855528846153845,503,M,1,0
252,1,37,m,2,3,Part-time worker,14.855528846153845,504,N,0,1
253,0,36,m,1,3,Full-time worker,14.855528846153845,505,M,1,0
253,1,37,m,2,3,Part-time worker,14.855528846153845,506,N,0,1
254,0,36,m,1,3,Full-time worker,14.855528846153845,507,M,1,0
254,1,37,m,2,3,Part-time worker,14.855528846153845,508,N,0,1
255,0,36,m,1,3,Full-time worker,14.855528846153845,509,M,1,0
255,1,37,m,2,3,Part-time worker,14.855528846153845,510,N,0,1
256,0,36,m,1,3,Full-time worker,29.52403846153846,511,M,1,0
256,1,37,m,2,3,Part-time worker,29.52403846153846,512,N,0,1
257,0,36,m,1,3,Full-time worker,29.52403846153846,513,M,1,0
257,1,37,m,2,3,Part-time worker,29.52403846153846,514,N,0,1
258,0,36,m,1,3,Full-time worker,29.52403846153846,515,M,1,0
258,1,37,m,2,3,Part-time worker,29.52403846153846,516,N,0,1
259,0,36,m,1,3,Full-time worker,29.52403846153846,517,M,1,0
259,1,37,m,2,3,Part-time worker,29.52403846153846,518,N,0,1
260,0,36,m,1,3,Full-time worker,29.52403846153846,519,M,1,0
260,1,37,m,2,3,Part-time worker,29.52403846153846,520,N,0,1
261,0,36,m,1,3,Full-time worker,3.095673076923077,521,M,1,0
261,1,37,m,2,3,Part-time worker,3.095673076923077,522,N,0,1
262,0,36,m,1,3,Full-time worker,3.095673076923077,523,M,1,0
262,1,37,m,2,3,Part-time worker,3.095673076923077,524,N,0,1
263,0,36,m,1,3,Full-time worker,3.095673076923077,525,M,1,0
263,1,37,m,2,3,Part-time worker,3.095673076923077,526,N,0,1
264,0,36,m,1,3,Full-time worker,3.095673076923077,527,M,1,0
264,1,37,m,2,3,Part-time worker,3.095673076923077,528,N,0,1
265,0,36,m,1,3,Full-time worker,3.095673076923077,529,M,1,0
265,1,37,m,2,3,Part-time worker,3.095673076923077,530,N,0,1
266,0,36,m,1,3,Full-time worker,8.48125,531,M,1,0
266,1,37,m,2,3,Part-time worker,8.48125,532,N,0,1
267,0,36,m,1,3,Full-time worker,8.48125,533,M,1,0
267,1,37,m,2,3,Part-time worker,8.48125,534,N,0,1
268,0,36,m,1,3,Full-time worker,8.48125,535,M,1,0
268,1,37,m,2,3,Part-time worker,8.48125,536,N,0,1
269,0,36,m,1,3,Full-time worker,8.48125,537,M,1,0
269,1,37,m,2,3,Part-time worker,8.48125,538,N,0,1
270,0,36,m,1,3,Full-time worker,8.48125,539,M,1,0
270,1,37,m,2,3,Part-time worker,8.48125,540,N,0,1
271,0,36,m,1,3,Full-time worker,14.855528846153845,541,M,1,0
271,1,37,m,2,3,Part-time worker,14.855528846153845,542,N,0,1
272,0,36,m,1,3,Full-time worker,14.855528846153845,543,M,1,0
272,1,37,m,2,3,Part-time worker,14.855528846153845,544,N,0,1
273,0,36,m,1,3,Full-time worker,14.855528846153845,545,M,1,0
273,1,37,m,2,3,Part-time worker,14.855528846153845,546,N,0,1
274,0,36,m,1,3,Full-time worker,14.855528846153845,547,M,1,0
274,1,37,m,2,3,Part-time worker,14.855528846153845,548,N,0,1
275,0,36,m,1,3,Full-time worker,14.855528846153845,549,M,1,0
275,1,37,m,2,3,Part-time worker,14.855528846153845,550,N,0,1
276,0,36,m,1,3,Full-time worker,29.52403846153846,551,M,1,0
276,1,37,m,2,3,Part-time worker,29.52403846153846,552,N,0,1
277,0,36,m,1,3,Full-time worker,29.52403846153846,553,M,1,0
277,1,37,m,2,3,Part-time worker,29.52403846153846,554,N,0,1
278,0,36,m,1,3,Full-time worker,29.52403846153846,555,M,1,0
278,1,37,m,2,3,Part-time worker,29.52403846153846,556,N,0,1
279,0,36,m,1,3,Full-time worker,29.52403846153846,557,M,1,0
279,1,37,m,2,3,Part-time worker,29.52403846153846,558,N,0,1
280,0,36,m,1,3,Full-time worker,29.52403846153846,559,M,1,0
280,1,37,m,2,3,Part-time worker,29.52403846153846,560,N,0,1
281,0,36,m,1,3,Full-time worker,3.095673076923077,561,M,1,0
281,1,37,m,2,3,Part-time worker,3.095673076923077,562,N,0,1
282,0,36,m,1,3,Full-time worker,3.095673076923077,563,M,1,0
282,1,37,m,2,3,Part-time worker,3.095673076923077,564,N,0,1
283,0,36,m,1,3,Full-time worker,3.095673076923077,565,M,1,0
283,1,37,m,2,3,Part-time worker,3.095673076923077,566,N,0,1
284,0,36,m,1,3,Full-time worker,3.095673076923077,567,M,1,0
284,1,37,m,2,3,Part-time worker,3.095673076923077,568,N,0,1
285,0,36,m,1,3,Full-time worker,3.095673076923077,569,M,1,0
285,1,37,m,2,3,Part-time worker,3.095673076923077,570,N,0,1
286,0,36,m,1,3,Full-time worker,8.48125,571,M,1,0
286,1,37,m,2,3,Part-time worker,8.48125,572,N,0,1
287,0,36,m,1,3,Full-time worker,8.48125,573,M,1,0
287,1,37,m,2,3,Part-time worker,8.48125,574,N,0,1
288,0,36,m,1,3,Full-time worker,8.48125,575,M,1,0
288,1,37,m,2,3,Part-time worker,8.48125,576,N,0,1
289,0,36,m,1,3,Full-time worker,8.48125,577,M,1,0
289,1,37,m,2,3,Part-time worker,8.48125,578,N,0,1
290,0,36,m,1,3,Full-time worker,8.48125,579,M,1,0
290,1,37,m,2,3,Part-time worker,8.48125,580,N,0,1
291,0,36,m,1,3,Full-time worker,14.855528846153845,581,M,1,0
291,1,37,m,2,3,Part-time worker,14.855528846153845,582,N,0,1
292,0,36,m,1,3,Full-time worker,14.855528846153845,583,M,1,0
292,1,37,m,2,3,Part-time worker,14.855528846153845,584,N,0,1
293,0,36,m,1,3,Full-time worker,14.855528846153845,585,M,1,0
293,1,37,m,2,3,Part-time worker,14.855528846153845,586,N,0,1
294,0,36,m,1,3,Full-time worker,14.855528846153845,587,M,1,0
294,1,37,m,2,3,Part-time worker,14.855528846153845,588,N,0,1
295,0,36,m,1,3,Full-time worker,14.855528846153845,589,M,1,0
295,1,37,m,2,3,Part-time worker,14.855528846153845,590,N,0,1
296,0,36,m,1,3,Full-time worker,29.52403846153846,591,M,1,0
296,1,37,m,2,3,Part-time worker,29.52403846153846,592,N,0,1
297,0,36,m,1,3,Full-time worker,29.52403846153846,593,M,1,0
297,1,37,m,2,3,Part-time worker,29.52403846153846,594,N,0,1
298,0,36,m,1,3,Full-time worker,29.52403846153846,595,M,1,0
298,1,37,m,2,3,Part-time worker,29.52403846153846,596,N,0,1
299,0,36,m,1,3,Full-time worker,29.52403846153846,597,M,1,0
299,1,37,m,2,3,Part-time worker,29.52403846153846,598,N,0,1
300,0,36,m,1,3,Full-time worker,29.52403846153846,599,M,1,0
300,1,37,m,2,3,Part-time worker,29.52403846153846,600,N,0,1
301,0,36,m,1,3,Full-time worker,3.095673076923077,601,M,1,0
301,1,37,m,2,3,Part-time worker,3.095673076923077,602,N,0,1
302,0,36,m,1,3,Full-time worker,3.095673076923077,603,M,1,0
302,1,37,m,2,3,Part-time worker,3.095673076923077,604,N,0,1
303,0,36,m,1,3,Full-time worker,3.095673076923077,605,M,1,0
303,1,37,m,2,3,Part-time worker,3.095673076923077,606,N,0,1
304,0,36,m,1,3,Full-time worker,3.095673076923077,607,M,1,0
304,1,37,m,2,3,Part-time worker,3.095673076923077,608,N,0,1
305,0,36,m,1,3,Full-time worker,3.095673076923077,609,M,1,0
305,1,37,m,2,3,Part-time worker,3.095673076923077,610,N,0,1
306,0,36,m,1,3,Full-time worker,8.48125,611,M,1,0
306,1,37,m,2,3,Part-time worker,8.48125,612,N,0,1
307,0,36,m,1,3,Full-time worker,8.48125,613,M,1,0
307,1,37,m,2,3,Part-time worker,8.48125,614,N,0,1
308,0,36,m,1,3,Full-time worker,8.48125,615,M,1,0
308,1,37,m,2,3,Part-time worker,8.48125,616,N,0,1
309,0,36,m,1,3,Full-time worker,8.48125,617,M,1,0
309,1,37,m,2,3,Part-time worker,8.48125,618,N,0,1
310,0,36,m,1,3,Full-time worker,8.48125,619,M,1,0
310,1,37,m,2,3,Part-time worker,8.48125,620,N,0,1
311,0,36,m,1,3,Full-time worker,14.855528846153845,621,M,1,0
311,1,37,m,2,3,Part-time worker,14.855528846153845,622,N,0,1
312,0,36,m,1,3,Full-time worker,14.855528846153845,623,M,1,0
312,1,37,m,2,3,Part-time worker,14.855528846153845,624,N,0,1
313,0,36,m,1,3,Full-time worker,14.855528846153845,625,M,1,0
313,1,37,m,2,3,Part-time worker,14.855528846153845,626,N,0,1
314,0,36,m,1,3,Full-time worker,14.855528846153845,627,M,1,0
314,1,37,m,2,3,Part-time worker,14.855528846153845,628,N,0,1
315,0,36,m,1,3,Full-time worker,14.855528846153845,629,M,1,0
315,1,37,m,2,3,Part-time worker,14.855528846153845,630,N,0,1
316,0,36,m,1,3,Full-time worker,29.52403846153846,631,M,1,0
316,1,37,m,2,3,Part-time worker,29.52403846153846,632,N,0,1
317,0,36,m,1,3,Full-time worker,29.52403846153846,633,M,1,0
317,1,37,m,2,3,Part-time worker,29.52403846153846,634,N,0,1
318,0,36,m,1,3,Full-time worker,29.52403846153846,635,M,1,0
318,1,37,m,2,3,Part-time worker,29.52403846153846,636,N,0,1
319,0,36,m,1,3,Full-time worker,29.52403846153846,637,M,1,0
319,1,37,m,2,3,Part-time worker,29.52403846153846,638,N,0,1
320,0,36,m,1,3,Full-time worker,29.52403846153846,639,M,1,0
320,1,37,m,2,3,Part-time worker,29.52403846153846,640,N,0,1
321,0,36,m,1,3,Full-time worker,3.095673076923077,641,M,1,0
321,1,37,m,2,3,Part-time worker,3.095673076923077,642,N,0,1
322,0,36,m,1,3,Full-time worker,3.095673076923077,643,M,1,0
322,1,37,m,2,3,Part-time worker,3.095673076923077,644,N,0,1
323,0,36,m,1,3,Full-time worker,3.095673076923077,645,M,1,0
323,1,37,m,2,3,Part-time worker,3.095673076923077,646,N,0,1
324,0,36,m,1,3,Full-time worker,3.095673076923077,647,M,1,0
324,1,37,m,2,3,Part-time worker,3.095673076923077,648,N,0,1
325,0,36,m,1,3,Full-time worker,3.095673076923077,649,M,1,0
325,1,37,m,2,3,Part-time worker,3.095673076923077,650,N,0,1
326,0,36,m,1,3,Full-time worker,8.48125,651,M,1,0
326,1,37,m,2,3,Part-time worker,8.48125,652,N,0,1
327,0,36,m,1,3,Full-time worker,8.48125,653,M,1,0
327,1,37,m,2,3,Part-time worker,8.48125,654,N,0,1
328,0,36,m,1,3,Full-time worker,8.48125,655,M,1,0
328,1,37,m,2,3,Part-time worker,8.48125,656,N,0,1
329,0,36,m,1,3,Full-time worker,8.48125,657,M,1,0
329,1,37,m,2,3,Part-time worker,8.48125,658,N,0,1
330,0,36,m,1,3,Full-time worker,8.48125,659,M,1,0
330,1,37,m,2,3,Part-time worker,8.48125,660,N,0,1
331,0,36,m,1,3,Full-time worker,14.855528846153845,661,M,1,0
331,1,37,m,2,3,Part-time worker,14.855528846153845,662,N,0,1
332,0,36,m,1,3,Full-time worker,14.855528846153845,663,M,1,0
332,1,37,m,2,3,Part-time worker,14.855528846153845,664,N,0,1
333,0,36,m,1,3,Full-time worker,14.855528846153845,665,M,1,0
333,1,37,m,2,3,Part-time worker,14.855528846153845,666,N,0,1
334,0,36,m,1,3,Full-time worker,14.855528846153845,667,M,1,0
334,1,37,m,2,3,Part-time worker,14.855528846153845,668,N,0,1
335,0,36,m,1,3,Full-time worker,14.855528846153845,669,M,1,0
335,1,37,m,2,3,Part-time worker,14.855528846153845,670,N,0,1
336,0,36,m,1,3,Full-time worker,29.52403846153846,671,M,1,0
336,1,37,m,2,3,Part-time worker,29.52403846153846,672,N,0,1
337,0,36,m,1,3,Full-time worker,29.52403846153846,673,M,1,0
337,1,37,m,2,3,Part-time worker,29.52403846153846,674,N,0,1
338,0,36,m,1,3,Full-time worker,29.52403846153846,675,M,1,0
338,1,37,m,2,3,Part-time worker,29.52403846153846,676,N,0,1
339,0,36,m,1,3,Full-time worker,29.52403846153846,677,M,1,0
339,1,37,m,2,3,Part-time worker,29.52403846153846,678,N,0,1
340,0,36,m,1,3,Full-time worker,29.52403846153846,679,M,1,0
340,1,37,m,2,3,Part-time worker,29.52403846153846,680,N,0,1
341,0,36,m,1,3,Full-time worker,3.095673076923077,681,M,1,0
341,1,37,m,2,3,Part-time worker,3.095673076923077,682,N,0,1
342,0,36,m,1,3,Full-time worker,3.095673076923077,683,M,1,0
342,1,37,m,2,3,Part-time worker,3.095673076923077,684,N,0,1
343,0,36,m,1,3,Full-time worker,3.095673076923077,685,M,1,0
343,1,37,m,2,3,Part-time worker,3.095673076923077,686,N,0,1
344,0,36,m,1,3,Full-time worker,3.095673076923077,687,M,1,0
344,1,37,m,2,3,Part-time worker,3.095673076923077,688,N,0,1
345,0,36,m,1,3,Full-time worker,3.095673076923077,689,M,1,0
345,1,37,m,2,3,Part-time worker,3.095673076923077,690,N,0,1
346,0,36,m,1,3,Full-time worker,8.48125,691,M,1,0
346,1,37,m,2,3,Part-time worker,8.48125,692,N,0,1
347,0,36,m,1,3,Full-time worker,8.48125,693,M,1,0
347,1,37,m,2,3,Part-time worker,8.48125,694,N,0,1
348,0,36,m,1,3,Full-time worker,8.48125,695,M,1,0
348,1,37,m,2,3,Part-time worker,8.48125,696,N,0,1
349,0,36,m,1,3,Full-time worker,8.48125,697,M,1,0
349,1,37,m,2,3,Part-time worker,8.48125,698,N,0,1
350,0,36,m,1,3,Full-time worker,8.48125,699,M,1,0
350,1,37,m,2,3,Part-time worker,8.48125,700,N,0,1
351,0,36,m,1,3,Full-time worker,14.855528846153845,701,M,1,0
351,1,37,m,2,3,Part-time worker,14.855528846153845,702,N,0,1
352,0,36,m,1,3,Full-time worker,14.855528846153845,703,M,1,0
352,1,37,m,2,3,Part-time worker,14.855528846153845,704,N,0,1
353,0,36,m,1,3,Full-time worker,14.855528846153845,705,M,1,0
353,1,37,m,2,3,Part-time worker,14.855528846153845,706,N,0,1
354,0,36,m,1,3,Full-time worker,14.855528846153845,707,M,1,0
354,1,37,m,2,3,Part-time worker,14.855528846153845,708,N,0,1
355,0,36,m,1,3,Full-time worker,14.855528846153845,709,M,1,0
355,1,37,m,2,3,Part-time worker,14.855528846153845,710,N,0,1
356,0,36,m,1,3,Full-time worker,29.52403846153846,711,M,1,0
356,1,37,m,2,3,Part-time worker,29.52403846153846,712,N,0,1
357,0,36,m,1,3,Full-time worker,29.52403846153846,713,M,1,0
357,1,37,m,2,3,Part-time worker,29.52403846153846,714,N,0,1
358,0,36,m,1,3,Full-time worker,29.52403846153846,715,M,1,0
358,1,37,m,2,3,Part-time worker,29.52403846153846,716,N,0,1
359,0,36,m,1,3,Full-time worker,29.52403846153846,717,M,1,0
359,1,37,m,2,3,Part-time worker,29.52403846153846,718,N,0,1
360,0,36,m,1,3,Full-time worker,29.52403846153846,719,M,1,0
360,1,37,m,2,3,Part-time worker,29.52403846153846,720,N,0,1
361,0,36,m,1,3,Full-time worker,3.095673076923077,721,M,1,0
361,1,37,m,2,3,Part-time worker,3.095673076923077,722,N,0,1
362,0,36,m,1,3,Full-time worker,3.095673076923077,723,M,1,0
362,1,37,m,2,3,Part-time worker,3.095673076923077,724,N,0,1
363,0,36,m,1,3,Full-time worker,3.095673076923077,725,M,1,0
363,1,37,m,2,3,Part-time worker,3.095673076923077,726,N,0,1
364,0,36,m,1,3,Full-time worker,3.095673076923077,727,M,1,0
364,1,37,m,2,3,Part-time worker,3.095673076923077,728,N,0,1
365,0,36,m,1,3,Full-time worker,3.095673076923077,729,M,1,0
365,1,37,m,2,3,Part-time worker,3.095673076923077,730,N,0,1
366,0,36,m,1,3,Full-time worker,8.48125,731,M,1,0
366,1,37,m,2,3,Part-time worker,8.48125,732,N,0,1
367,0,36,m,1,3,Full-time worker,8.48125,733,M,1,0
367,1,37,m,2,3,Part-time worker,8.48125,734,N,0,1
368,0,36,m,1,3,Full-time worker,8.48125,735,M,1,0
368,1,37,m,2,3,Part-time worker,8.48125,736,N,0,1
369,0,36,m,1,3,Full-time worker,8.48125,737,M,1,0
369,1,37,m,2,3,Part-time worker,8.48125,738,N,0,1
370,0,36,m,1,3,Full-time worker,8.48125,739,M,1,0
370,1,37,m,2,3,Part-time worker,8.48125,740,N,0,1
371,0,36,m,1,3,Full-time worker,14.855528846153845,741,M,1,0
371,1,37,m,2,3,Part-time worker,14.855528846153845,742,N,0,1
372,0,36,m,1,3,Full-time worker,14.855528846153845,743,M,1,0
372,1,37,m,2,3,Part-time worker,14.855528846153845,744,N,0,1
373,0,36,m,1,3,Full-time worker,14.855528846153845,745,M,1,0
373,1,37,m,2,3,Part-time worker,14.855528846153845,746,N,0,1
374,0,36,m,1,3,Full-time worker,14.855528846153845,747,M,1,0
374,1,37,m,2,3,Part-time worker,14.855528846153845,748,N,0,1
375,0,36,m,1,3,Full-time worker,14.855528846153845,749,M,1,0
375,1,37,m,2,3,Part-time worker,14.855528846153845,750,N,0,1
376,0,36,m,1,3,Full-time worker,29.52403846153846,751,M,1,0
376,1,37,m,2,3,Part-time worker,29.52403846153846,752,N,0,1
377,0,36,m,1,3,Full-time worker,29.52403846153846,753,M,1,0
377,1,37,m,2,3,Part-time worker,29.52403846153846,754,N,0,1
378,0,36,m,1,3,Full-time worker,29.52403846153846,755,M,1,0
378,1,37,m,2,3,Part-time worker,29.52403846153846,756,N,0,1
379,0,36,m,1,3,Full-time worker,29.52403846153846,757,M,1,0
379,1,37,m,2,3,Part-time worker,29.52403846153846,758,N,0,1
380,0,36,m,1,3,Full-time worker,29.52403846153846,759,M,1,0
380,1,37,m,2,3,Part-time worker,29.52403846153846,760,N,0,1
381,0,36,m,1,3,Full-time worker,3.095673076923077,761,M,1,0
381,1,37,m,2,3,Part-time worker,3.095673076923077,762,N,0,1
382,0,36,m,1,3,Full-time worker,3.095673076923077,763,M,1,0
382,1,37,m,2,3,Part-time worker,3.095673076923077,764,N,0,1
383,0,36,m,1,3,Full-time worker,3.095673076923077,765,M,1,0
383,1,37,m,2,3,Part-time worker,3.095673076923077,766,N,0,1
384,0,36,m,1,3,Full-time worker,3.095673076923077,767,M,1,0
384,1,37,m,2,3,Part-time worker,3.095673076923077,768,N,0,1
385,0,36,m,1,3,Full-time worker,3.095673076923077,769,M,1,0
385,1,37,m,2,3,Part-time worker,3.095673076923077,770,N,0,1
386,0,36,m,1,3,Full-time worker,8.48125,771,M,1,0
386,1,37,m,2,3,Part-time worker,8.48125,772,N,0,1
387,0,36,m,1,3,Full-time worker,8.48125,773,M,1,0
387,1,37,m,2,3,Part-time worker,8.48125,774,N,0,1
388,0,36,m,1,3,Full-time worker,8.48125,775,M,1,0
388,1,37,m,2,3,Part-time worker,8.48125,776,N,0,1
389,0,36,m,1,3,Full-time worker,8.48125,777,M,1,0
389,1,37,m,2,3,Part-time worker,8.48125,778,N,0,1
390,0,36,m,1,3,Full-time worker,8.48125,779,M,1,0
390,1,37,m,2,3,Part-time worker,8.48125,780,N,0,1
391,0,36,m,1,3,Full-time worker,14.855528846153845,781,M,1,0
391,1,37,m,2,3,Part-time worker,14.855528846153845,782,N,0,1
392,0,36,m,1,3,Full-time worker,14.855528846153845,783,M,1,0
392,1,37,m,2,3,Part-time worker,14.855528846153845,784,N,0,1
