hh_id,taz,income,workers,size,autos,autonomousVehicles,walk_subzone,cdap_pattern,jtf_pattern,humanVehicles
515,26,61799,2,2,2,1,1,MN,0_tours,1
516,26,122820,2,2,0,0,1,MN,0_tours,0
517,26,122820,2,2,1,0,1,MN,0_tours,1
518,26,122820,2,2,1,1,1,MN,0_tours,0
519,26,122820,2,2,2,0,1,MN,0_tours,2
520,26,122820,2,2,2,1,1,MN,0_tours,1
521,27,12878,2,2,0,0,1,MN,0_tours,0
522,27,12878,2,2,1,0,1,MN,0_tours,1
523,27,12878,2,2,1,1,1,MN,0_tours,0
524,27,12878,2,2,2,0,1,MN,0_tours,2
525,27,12878,2,2,2,1,1,MN,0_tours,1
526,27,35282,2,2,0,0,1,MN,0_tours,0
527,27,35282,2,2,1,0,1,MN,0_tours,1
528,27,35282,2,2,1,1,1,MN,0_tours,0
529,27,35282,2,2,2,0,1,MN,0_tours,2
530,27,35282,2,2,2,1,1,MN,0_tours,1
531,27,61799,2,2,0,0,1,MN,0_tours,0
532,27,61799,2,2,1,0,1,MN,0_tours,1
533,27,61799,2,2,1,1,1,MN,0_tours,0
534,27,61799,2,2,2,0,1,MN,0_tours,2
535,27,61799,2,2,2,1,1,MN,0_tours,1
536,27,122820,2,2,0,0,1,MN,0_tours,0
537,27,122820,2,2,1,0,1,MN,0_tours,1
538,27,122820,2,2,1,1,1,MN,0_tours,0
539,27,122820,2,2,2,0,1,MN,0_tours,2
540,27,122820,2,2,2,1,1,MN,0_tours,1
541,28,12878,2,2,0,0,1,MN,0_tours,0
542,28,12878,2,2,1,0,1,MN,0_tours,1
543,28,12878,2,2,1,1,1,MN,0_tours,0
544,28,12878,2,2,2,0,1,MN,0_tours,2
545,28,12878,2,2,2,1,1,MN,0_tours,1
546,28,35282,2,2,0,0,1,MN,0_tours,0
547,28,35282,2,2,1,0,1,MN,0_tours,1
548,28,35282,2,2,1,1,1,MN,0_tours,0
549,28,35282,2,2,2,0,1,MN,0_tours,2
550,28,35282,2,2,2,1,1,MN,0_tours,1
551,28,61799,2,2,0,0,1,MN,0_tours,0
552,28,61799,2,2,1,0,1,MN,0_tours,1
553,28,61799,2,2,1,1,1,MN,0_tours,0
554,28,61799,2,2,2,0,1,MN,0_tours,2
555,28,61799,2,2,2,1,1,MN,0_tours,1
556,28,122820,2,2,0,0,1,MN,0_tours,0
557,28,122820,2,2,1,0,1,MN,0_tours,1
558,28,122820,2,2,1,1,1,MN,0_tours,0
559,28,122820,2,2,2,0,1,MN,0_tours,2
560,28,122820,2,2,2,1,1,MN,0_tours,1
561,29,12878,2,2,0,0,1,MN,0_tours,0
562,29,12878,2,2,1,0,1,MN,0_tours,1
563,29,12878,2,2,1,1,1,MN,0_tours,0
564,29,12878,2,2,2,0,1,MN,0_tours,2
565,29,12878,2,2,2,1,1,MN,0_tours,1
566,29,35282,2,2,0,0,1,MN,0_tours,0
567,29,35282,2,2,1,0,1,MN,0_tours,1
568,29,35282,2,2,1,1,1,MN,0_tours,0
569,29,35282,2,2,2,0,1,MN,0_tours,2
570,29,35282,2,2,2,1,1,MN,0_tours,1
571,29,61799,2,2,0,0,1,MN,0_tours,0
572,29,61799,2,2,1,0,1,MN,0_tours,1
573,29,61799,2,2,1,1,1,MN,0_tours,0
574,29,61799,2,2,2,0,1,MN,0_tours,2
575,29,61799,2,2,2,1,1,MN,0_tours,1
576,29,122820,2,2,0,0,1,MN,0_tours,0
577,29,122820,2,2,1,0,1,MN,0_tours,1
578,29,122820,2,2,1,1,1,MN,0_tours,0
579,29,122820,2,2,2,0,1,MN,0_tours,2
580,29,122820,2,2,2,1,1,MN,0_tours,1
581,30,12878,2,2,0,0,1,MN,0_tours,0
582,30,12878,2,2,1,0,1,MN,0_tours,1
583,30,12878,2,2,1,1,1,MN,0_tours,0
584,30,12878,2,2,2,0,1,MN,0_tours,2
585,30,12878,2,2,2,1,1,MN,0_tours,1
586,30,35282,2,2,0,0,1,MN,0_tours,0
587,30,35282,2,2,1,0,1,MN,0_tours,1
588,30,35282,2,2,1,1,1,MN,0_tours,0
589,30,35282,2,2,2,0,1,MN,0_tours,2
590,30,35282,2,2,2,1,1,MN,0_tours,1
591,30,61799,2,2,0,0,1,MN,0_tours,0
592,30,61799,2,2,1,0,1,MN,0_tours,1
593,30,61799,2,2,1,1,1,MN,0_tours,0
594,30,61799,2,2,2,0,1,MN,0_tours,2
595,30,61799,2,2,2,1,1,MN,0_tours,1
596,30,122820,2,2,0,0,1,MN,0_tours,0
597,30,122820,2,2,1,0,1,MN,0_tours,1
598,30,122820,2,2,1,1,1,MN,0_tours,0
599,30,122820,2,2,2,0,1,MN,0_tours,2
600,30,122820,2,2,2,1,1,MN,0_tours,1
601,31,12878,2,2,0,0,1,MN,0_tours,0
602,31,12878,2,2,1,0,1,MN,0_tours,1
603,31,12878,2,2,1,1,1,MN,0_tours,0
604,31,12878,2,2,2,0,1,MN,0_tours,2
605,31,12878,2,2,2,1,1,MN,0_tours,1
606,31,35282,2,2,0,0,1,MN,0_tours,0
607,31,35282,2,2,1,0,1,MN,0_tours,1
608,31,35282,2,2,1,1,1,MN,0_tours,0
609,31,35282,2,2,2,0,1,MN,0_tours,2
610,31,35282,2,2,2,1,1,MN,0_tours,1
611,31,61799,2,2,0,0,1,MN,0_tours,0
612,31,61799,2,2,1,0,1,MN,0_tours,1
613,31,61799,2,2,1,1,1,MN,0_tours,0
614,31,61799,2,2,2,0,1,MN,0_tours,2
615,31,61799,2,2,2,1,1,MN,0_tours,1
616,31,122820,2,2,0,0,1,MN,0_tours,0
617,31,122820,2,2,1,0,1,MN,0_tours,1
618,31,122820,2,2,1,1,1,MN,0_tours,0
619,31,122820,2,2,2,0,1,MN,0_tours,2
620,31,122820,2,2,2,1,1,MN,0_tours,1
621,32,12878,2,2,0,0,1,MN,0_tours,0
622,32,12878,2,2,1,0,1,MN,0_tours,1
623,32,12878,2,2,1,1,1,MN,0_tours,0
624,32,12878,2,2,2,0,1,MN,0_tours,2
625,32,12878,2,2,2,1,1,MN,0_tours,1
626,32,35282,2,2,0,0,1,MN,0_tours,0
627,32,35282,2,2,1,0,1,MN,0_tours,1
628,32,35282,2,2,1,1,1,MN,0_tours,0
629,32,35282,2,2,2,0,1,MN,0_tours,2
630,32,35282,2,2,2,1,1,MN,0_tours,1
631,32,61799,2,2,0,0,1,MN,0_tours,0
632,32,61799,2,2,1,0,1,MN,0_tours,1
633,32,61799,2,2,1,1,1,MN,0_tours,0
634,32,61799,2,2,2,0,1,MN,0_tours,2
635,32,61799,2,2,2,1,1,MN,0_tours,1
636,32,122820,2,2,0,0,1,MN,0_tours,0
637,32,122820,2,2,1,0,1,MN,0_tours,1
638,32,122820,2,2,1,1,1,MN,0_tours,0
639,32,122820,2,2,2,0,1,MN,0_tours,2
640,32,122820,2,2,2,1,1,MN,0_tours,1
641,33,12878,2,2,0,0,1,MN,0_tours,0
642,33,12878,2,2,1,0,1,MN,0_tours,1
643,33,12878,2,2,1,1,1,MN,0_tours,0
644,33,12878,2,2,2,0,1,MN,0_tours,2
645,33,12878,2,2,2,1,1,MN,0_tours,1
646,33,35282,2,2,0,0,1,MN,0_tours,0
647,33,35282,2,2,1,0,1,MN,0_tours,1
648,33,35282,2,2,1,1,1,MN,0_tours,0
649,33,35282,2,2,2,0,1,MN,0_tours,2
650,33,35282,2,2,2,1,1,MN,0_tours,1
651,33,61799,2,2,0,0,1,MN,0_tours,0
652,33,61799,2,2,1,0,1,MN,0_tours,1
653,33,61799,2,2,1,1,1,MN,0_tours,0
654,33,61799,2,2,2,0,1,MN,0_tours,2
655,33,61799,2,2,2,1,1,MN,0_tours,1
656,33,122820,2,2,0,0,1,MN,0_tours,0
657,33,122820,2,2,1,0,1,MN,0_tours,1
658,33,122820,2,2,1,1,1,MN,0_tours,0
659,33,122820,2,2,2,0,1,MN,0_tours,2
660,33,122820,2,2,2,1,1,MN,0_tours,1
661,34,12878,2,2,0,0,1,MN,0_tours,0
662,34,12878,2,2,1,0,1,MN,0_tours,1
663,34,12878,2,2,1,1,1,MN,0_tours,0
664,34,12878,2,2,2,0,1,MN,0_tours,2
665,34,12878,2,2,2,1,1,MN,0_tours,1
666,34,35282,2,2,0,0,1,MN,0_tours,0
667,34,35282,2,2,1,0,1,MN,0_tours,1
668,34,35282,2,2,1,1,1,MN,0_tours,0
669,34,35282,2,2,2,0,1,MN,0_tours,2
670,34,35282,2,2,2,1,1,MN,0_tours,1
671,34,61799,2,2,0,0,1,MN,0_tours,0
672,34,61799,2,2,1,0,1,MN,0_tours,1
673,34,61799,2,2,1,1,1,MN,0_tours,0
674,34,61799,2,2,2,0,1,MN,0_tours,2
675,34,61799,2,2,2,1,1,MN,0_tours,1
676,34,122820,2,2,0,0,1,MN,0_tours,0
677,34,122820,2,2,1,0,1,MN,0_tours,1
678,34,122820,2,2,1,1,1,MN,0_tours,0
679,34,122820,2,2,2,0,1,MN,0_tours,2
680,34,122820,2,2,2,1,1,MN,0_tours,1
681,35,12878,2,2,0,0,1,MN,0_tours,0
682,35,12878,2,2,1,0,1,MN,0_tours,1
683,35,12878,2,2,1,1,1,MN,0_tours,0
684,35,12878,2,2,2,0,1,MN,0_tours,2
685,35,12878,2,2,2,1,1,MN,0_tours,1
686,35,35282,2,2,0,0,1,MN,0_tours,0
687,35,35282,2,2,1,0,1,MN,0_tours,1
688,35,35282,2,2,1,1,1,MN,0_tours,0
689,35,35282,2,2,2,0,1,MN,0_tours,2
690,35,35282,2,2,2,1,1,MN,0_tours,1
691,35,61799,2,2,0,0,1,MN,0_tours,0
692,35,61799,2,2,1,0,1,MN,0_tours,1
693,35,61799,2,2,1,1,1,MN,0_tours,0
694,35,61799,2,2,2,0,1,MN,0_tours,2
695,35,61799,2,2,2,1,1,MN,0_tours,1
696,35,122820,2,2,0,0,1,MN,0_tours,0
697,35,122820,2,2,1,0,1,MN,0_tours,1
698,35,122820,2,2,1,1,1,MN,0_tours,0
699,35,122820,2,2,2,0,1,MN,0_tours,2
700,35,122820,2,2,2,1,1,MN,0_tours,1
701,36,12878,2,2,0,0,1,MN,0_tours,0
702,36,12878,2,2,1,0,1,MN,0_tours,1
703,36,12878,2,2,1,1,1,MN,0_tours,0
704,36,12878,2,2,2,0,1,MN,0_tours,2
705,36,12878,2,2,2,1,1,MN,0_tours,1
706,36,35282,2,2,0,0,1,MN,0_tours,0
707,36,35282,2,2,1,0,1,MN,0_tours,1
708,36,35282,2,2,1,1,1,MN,0_tours,0
709,36,35282,2,2,2,0,1,MN,0_tours,2
710,36,35282,2,2,2,1,1,MN,0_tours,1
711,36,61799,2,2,0,0,1,MN,0_tours,0
712,36,61799,2,2,1,0,1,MN,0_tours,1
713,36,61799,2,2,1,1,1,MN,0_tours,0
714,36,61799,2,2,2,0,1,MN,0_tours,2
715,36,61799,2,2,2,1,1,MN,0_tours,1
716,36,122820,2,2,0,0,1,MN,0_tours,0
717,36,122820,2,2,1,0,1,MN,0_tours,1
718,36,122820,2,2,1,1,1,MN,0_tours,0
719,36,122820,2,2,2,0,1,MN,0_tours,2
720,36,122820,2,2,2,1,1,MN,0_tours,1
721,37,12878,2,2,0,0,1,MN,0_tours,0
722,37,12878,2,2,1,0,1,MN,0_tours,1
723,37,12878,2,2,1,1,1,MN,0_tours,0
724,37,12878,2,2,2,0,1,MN,0_tours,2
725,37,12878,2,2,2,1,1,MN,0_tours,1
726,37,35282,2,2,0,0,1,MN,0_tours,0
727,37,35282,2,2,1,0,1,MN,0_tours,1
728,37,35282,2,2,1,1,1,MN,0_tours,0
729,37,35282,2,2,2,0,1,MN,0_tours,2
730,37,35282,2,2,2,1,1,MN,0_tours,1
731,37,61799,2,2,0,0,1,MN,0_tours,0
732,37,61799,2,2,1,0,1,MN,0_tours,1
733,37,61799,2,2,1,1,1,MN,0_tours,0
734,37,61799,2,2,2,0,1,MN,0_tours,2
735,37,61799,2,2,2,1,1,MN,0_tours,1
736,37,122820,2,2,0,0,1,MN,0_tours,0
737,37,122820,2,2,1,0,1,MN,0_tours,1
738,37,122820,2,2,1,1,1,MN,0_tours,0
739,37,122820,2,2,2,0,1,MN,0_tours,2
740,37,122820,2,2,2,1,1,MN,0_tours,1
741,38,12878,2,2,0,0,1,MN,0_tours,0
742,38,12878,2,2,1,0,1,MN,0_tours,1
743,38,12878,2,2,1,1,1,MN,0_tours,0
744,38,12878,2,2,2,0,1,MN,0_tours,2
745,38,12878,2,2,2,1,1,MN,0_tours,1
746,38,35282,2,2,0,0,1,MN,0_tours,0
747,38,35282,2,2,1,0,1,MN,0_tours,1
748,38,35282,2,2,1,1,1,MN,0_tours,0
749,38,35282,2,2,2,0,1,MN,0_tours,2
750,38,35282,2,2,2,1,1,MN,0_tours,1
751,38,61799,2,2,0,0,1,MN,0_tours,0
752,38,61799,2,2,1,0,1,MN,0_tours,1
753,38,61799,2,2,1,1,1,MN,0_tours,0
754,38,61799,2,2,2,0,1,MN,0_tours,2
755,38,61799,2,2,2,1,1,MN,0_tours,1
756,38,122820,2,2,0,0,1,MN,0_tours,0
757,38,122820,2,2,1,0,1,MN,0_tours,1
758,38,122820,2,2,1,1,1,MN,0_tours,0
759,38,122820,2,2,2,0,1,MN,0_tours,2
760,38,122820,2,2,2,1,1,MN,0_tours,1
761,39,12878,2,2,0,0,1,MN,0_tours,0
762,39,12878,2,2,1,0,1,MN,0_tours,1
763,39,12878,2,2,1,1,1,MN,0_tours,0
764,39,12878,2,2,2,0,1,MN,0_tours,2
765,39,12878,2,2,2,1,1,MN,0_tours,1
766,39,35282,2,2,0,0,1,MN,0_tours,0
767,39,35282,2,2,1,0,1,MN,0_tours,1
768,39,35282,2,2,1,1,1,MN,0_tours,0
769,39,35282,2,2,2,0,1,MN,0_tours,2
770,39,35282,2,2,2,1,1,MN,0_tours,1
771,39,61799,2,2,0,0,1,MN,0_tours,0
772,39,61799,2,2,1,0,1,MN,0_tours,1
773,39,61799,2,2,1,1,1,MN,0_tours,0
774,39,61799,2,2,2,0,1,MN,0_tours,2
775,39,61799,2,2,2,1,1,MN,0_tours,1
776,39,122820,2,2,0,0,1,MN,0_tours,0
777,39,122820,2,2,1,0,1,MN,0_tours,1
778,39,122820,2,2,1,1,1,MN,0_tours,0
779,39,122820,2,2,2,0,1,MN,0_tours,2
780,39,122820,2,2,2,1,1,MN,0_tours,1
781,40,12878,2,2,0,0,1,MN,0_tours,0
782,40,12878,2,2,1,0,1,MN,0_tours,1
783,40,12878,2,2,1,1,1,MN,0_tours,0
784,40,12878,2,2,2,0,1,MN,0_tours,2
785,40,12878,2,2,2,1,1,MN,0_tours,1
786,40,35282,2,2,0,0,1,MN,0_tours,0
787,40,35282,2,2,1,0,1,MN,0_tours,1
788,40,35282,2,2,1,1,1,MN,0_tours,0
789,40,35282,2,2,2,0,1,MN,0_tours,2
790,40,35282,2,2,2,1,1,MN,0_tours,1
791,40,61799,2,2,0,0,1,MN,0_tours,0
792,40,61799,2,2,1,0,1,MN,0_tours,1
793,40,61799,2,2,1,1,1,MN,0_tours,0
794,40,61799,2,2,2,0,1,MN,0_tours,2
795,40,61799,2,2,2,1,1,MN,0_tours,1
796,40,122820,2,2,0,0,1,MN,0_tours,0
797,40,122820,2,2,1,0,1,MN,0_tours,1
798,40,122820,2,2,1,1,1,MN,0_tours,0
799,40,122820,2,2,2,0,1,MN,0_tours,2
800,40,122820,2,2,2,1,1,MN,0_tours,1
801,41,12878,2,2,0,0,1,MN,0_tours,0
802,41,12878,2,2,1,0,1,MN,0_tours,1
803,41,12878,2,2,1,1,1,MN,0_tours,0
804,41,12878,2,2,2,0,1,MN,0_tours,2
805,41,12878,2,2,2,1,1,MN,0_tours,1
806,41,35282,2,2,0,0,1,MN,0_tours,0
807,41,35282,2,2,1,0,1,MN,0_tours,1
808,41,35282,2,2,1,1,1,MN,0_tours,0
809,41,35282,2,2,2,0,1,MN,0_tours,2
810,41,35282,2,2,2,1,1,MN,0_tours,1
811,41,61799,2,2,0,0,1,MN,0_tours,0
812,41,61799,2,2,1,0,1,MN,0_tours,1
813,41,61799,2,2,1,1,1,MN,0_tours,0
814,41,61799,2,2,2,0,1,MN,0_tours,2
815,41,61799,2,2,2,1,1,MN,0_tours,1
816,41,122820,2,2,0,0,1,MN,0_tours,0
817,41,122820,2,2,1,0,1,MN,0_tours,1
818,41,122820,2,2,1,1,1,MN,0_tours,0
819,41,122820,2,2,2,0,1,MN,0_tours,2
820,41,122820,2,2,2,1,1,MN,0_tours,1
821,42,12878,2,2,0,0,1,MN,0_tours,0
822,42,12878,2,2,1,0,1,MN,0_tours,1
823,42,12878,2,2,1,1,1,MN,0_tours,0
824,42,12878,2,2,2,0,1,MN,0_tours,2
825,42,12878,2,2,2,1,1,MN,0_tours,1
826,42,35282,2,2,0,0,1,MN,0_tours,0
827,42,35282,2,2,1,0,1,MN,0_tours,1
828,42,35282,2,2,1,1,1,MN,0_tours,0
829,42,35282,2,2,2,0,1,MN,0_tours,2
830,42,35282,2,2,2,1,1,MN,0_tours,1
831,42,61799,2,2,0,0,1,MN,0_tours,0
832,42,61799,2,2,1,0,1,MN,0_tours,1
833,42,61799,2,2,1,1,1,MN,0_tours,0
834,42,61799,2,2,2,0,1,MN,0_tours,2
835,42,61799,2,2,2,1,1,MN,0_tours,1
836,42,122820,2,2,0,0,1,MN,0_tours,0
837,42,122820,2,2,1,0,1,MN,0_tours,1
838,42,122820,2,2,1,1,1,MN,0_tours,0
839,42,122820,2,2,2,0,1,MN,0_tours,2
840,42,122820,2,2,2,1,1,MN,0_tours,1
841,43,12878,2,2,0,0,1,MN,0_tours,0
842,43,12878,2,2,1,0,1,MN,0_tours,1
843,43,12878,2,2,1,1,1,MN,0_tours,0
844,43,12878,2,2,2,0,1,MN,0_tours,2
845,43,12878,2,2,2,1,1,MN,0_tours,1
846,43,35282,2,2,0,0,1,MN,0_tours,0
847,43,35282,2,2,1,0,1,MN,0_tours,1
848,43,35282,2,2,1,1,1,MN,0_tours,0
849,43,35282,2,2,2,0,1,MN,0_tours,2
850,43,35282,2,2,2,1,1,MN,0_tours,1
851,43,61799,2,2,0,0,1,MN,0_tours,0
852,43,61799,2,2,1,0,1,MN,0_tours,1
853,43,61799,2,2,1,1,1,MN,0_tours,0
854,43,61799,2,2,2,0,1,MN,0_tours,2
855,43,61799,2,2,2,1,1,MN,0_tours,1
856,43,122820,2,2,0,0,1,MN,0_tours,0
857,43,122820,2,2,1,0,1,MN,0_tours,1
858,43,122820,2,2,1,1,1,MN,0_tours,0
859,43,122820,2,2,2,0,1,MN,0_tours,2
860,43,122820,2,2,2,1,1,MN,0_tours,1
861,44,12878,2,2,0,0,1,MN,0_tours,0
862,44,12878,2,2,1,0,1,MN,0_tours,1
863,44,12878,2,2,1,1,1,MN,0_tours,0
864,44,12878,2,2,2,0,1,MN,0_tours,2
865,44,12878,2,2,2,1,1,MN,0_tours,1
866,44,35282,2,2,0,0,1,MN,0_tours,0
867,44,35282,2,2,1,0,1,MN,0_tours,1
868,44,35282,2,2,1,1,1,MN,0_tours,0
869,44,35282,2,2,2,0,1,MN,0_tours,2
870,44,35282,2,2,2,1,1,MN,0_tours,1
871,44,61799,2,2,0,0,1,MN,0_tours,0
872,44,61799,2,2,1,0,1,MN,0_tours,1
873,44,61799,2,2,1,1,1,MN,0_tours,0
874,44,61799,2,2,2,0,1,MN,0_tours,2
875,44,61799,2,2,2,1,1,MN,0_tours,1
876,44,122820,2,2,0,0,1,MN,0_tours,0
877,44,122820,2,2,1,0,1,MN,0_tours,1
878,44,122820,2,2,1,1,1,MN,0_tours,0
879,44,122820,2,2,2,0,1,MN,0_tours,2
880,44,122820,2,2,2,1,1,MN,0_tours,1
881,45,12878,2,2,0,0,1,MN,0_tours,0
882,45,12878,2,2,1,0,1,MN,0_tours,1
883,45,12878,2,2,1,1,1,MN,0_tours,0
884,45,12878,2,2,2,0,1,MN,0_tours,2
885,45,12878,2,2,2,1,1,MN,0_tours,1
886,45,35282,2,2,0,0,1,MN,0_tours,0
887,45,35282,2,2,1,0,1,MN,0_tours,1
888,45,35282,2,2,1,1,1,MN,0_tours,0
889,45,35282,2,2,2,0,1,MN,0_tours,2
890,45,35282,2,2,2,1,1,MN,0_tours,1
891,45,61799,2,2,0,0,1,MN,0_tours,0
892,45,61799,2,2,1,0,1,MN,0_tours,1
893,45,61799,2,2,1,1,1,MN,0_tours,0
894,45,61799,2,2,2,0,1,MN,0_tours,2
895,45,61799,2,2,2,1,1,MN,0_tours,1
896,45,122820,2,2,0,0,1,MN,0_tours,0
897,45,122820,2,2,1,0,1,MN,0_tours,1
898,45,122820,2,2,1,1,1,MN,0_tours,0
899,45,122820,2,2,2,0,1,MN,0_tours,2
900,45,122820,2,2,2,1,1,MN,0_tours,1
901,46,12878,2,2,0,0,1,MN,0_tours,0
902,46,12878,2,2,1,0,1,MN,0_tours,1
903,46,12878,2,2,1,1,1,MN,0_tours,0
904,46,12878,2,2,2,0,1,MN,0_tours,2
905,46,12878,2,2,2,1,1,MN,0_tours,1
906,46,35282,2,2,0,0,1,MN,0_tours,0
907,46,35282,2,2,1,0,1,MN,0_tours,1
908,46,35282,2,2,1,1,1,MN,0_tours,0
909,46,35282,2,2,2,0,1,MN,0_tours,2
910,46,35282,2,2,2,1,1,MN,0_tours,1
911,46,61799,2,2,0,0,1,MN,0_tours,0
912,46,61799,2,2,1,0,1,MN,0_tours,1
913,46,61799,2,2,1,1,1,MN,0_tours,0
914,46,61799,2,2,2,0,1,MN,0_tours,2
915,46,61799,2,2,2,1,1,MN,0_tours,1
916,46,122820,2,2,0,0,1,MN,0_tours,0
917,46,122820,2,2,1,0,1,MN,0_tours,1
918,46,122820,2,2,1,1,1,MN,0_tours,0
919,46,122820,2,2,2,0,1,MN,0_tours,2
920,46,122820,2,2,2,1,1,MN,0_tours,1
921,47,12878,2,2,0,0,1,MN,0_tours,0
922,47,12878,2,2,1,0,1,MN,0_tours,1
923,47,12878,2,2,1,1,1,MN,0_tours,0
924,47,12878,2,2,2,0,1,MN,0_tours,2
925,47,12878,2,2,2,1,1,MN,0_tours,1
926,47,35282,2,2,0,0,1,MN,0_tours,0
927,47,35282,2,2,1,0,1,MN,0_tours,1
928,47,35282,2,2,1,1,1,MN,0_tours,0
929,47,35282,2,2,2,0,1,MN,0_tours,2
930,47,35282,2,2,2,1,1,MN,0_tours,1
931,47,61799,2,2,0,0,1,MN,0_tours,0
932,47,61799,2,2,1,0,1,MN,0_tours,1
933,47,61799,2,2,1,1,1,MN,0_tours,0
934,47,61799,2,2,2,0,1,MN,0_tours,2
935,47,61799,2,2,2,1,1,MN,0_tours,1
936,47,122820,2,2,0,0,1,MN,0_tours,0
937,47,122820,2,2,1,0,1,MN,0_tours,1
938,47,122820,2,2,1,1,1,MN,0_tours,0
939,47,122820,2,2,2,0,1,MN,0_tours,2
940,47,122820,2,2,2,1,1,MN,0_tours,1
941,48,12878,2,2,0,0,1,MN,0_tours,0
942,48,12878,2,2,1,0,1,MN,0_tours,1
943,48,12878,2,2,1,1,1,MN,0_tours,0
944,48,12878,2,2,2,0,1,MN,0_tours,2
945,48,12878,2,2,2,1,1,MN,0_tours,1
946,48,35282,2,2,0,0,1,MN,0_tours,0
947,48,35282,2,2,1,0,1,MN,0_tours,1
948,48,35282,2,2,1,1,1,MN,0_tours,0
949,48,35282,2,2,2,0,1,MN,0_tours,2
950,48,35282,2,2,2,1,1,MN,0_tours,1
951,48,61799,2,2,0,0,1,MN,0_tours,0
952,48,61799,2,2,1,0,1,MN,0_tours,1
953,48,61799,2,2,1,1,1,MN,0_tours,0
954,48,61799,2,2,2,0,1,MN,0_tours,2
955,48,61799,2,2,2,1,1,MN,0_tours,1
956,48,122820,2,2,0,0,1,MN,0_tours,0
957,48,122820,2,2,1,0,1,MN,0_tours,1
958,48,122820,2,2,1,1,1,MN,0_tours,0
959,48,122820,2,2,2,0,1,MN,0_tours,2
960,48,122820,2,2,2,1,1,MN,0_tours,1
961,49,12878,2,2,0,0,1,MN,0_tours,0
962,49,12878,2,2,1,0,1,MN,0_tours,1
963,49,12878,2,2,1,1,1,MN,0_tours,0
964,49,12878,2,2,2,0,1,MN,0_tours,2
965,49,12878,2,2,2,1,1,MN,0_tours,1
966,49,35282,2,2,0,0,1,MN,0_tours,0
967,49,35282,2,2,1,0,1,MN,0_tours,1
968,49,35282,2,2,1,1,1,MN,0_tours,0
969,49,35282,2,2,2,0,1,MN,0_tours,2
970,49,35282,2,2,2,1,1,MN,0_tours,1
971,49,61799,2,2,0,0,1,MN,0_tours,0
972,49,61799,2,2,1,0,1,MN,0_tours,1
973,49,61799,2,2,1,1,1,MN,0_tours,0
974,49,61799,2,2,2,0,1,MN,0_tours,2
975,49,61799,2,2,2,1,1,MN,0_tours,1
976,49,122820,2,2,0,0,1,MN,0_tours,0
977,49,122820,2,2,1,0,1,MN,0_tours,1
978,49,122820,2,2,1,1,1,MN,0_tours,0
979,49,122820,2,2,2,0,1,MN,0_tours,2
980,49,122820,2,2,2,1,1,MN,0_tours,1
981,50,12878,2,2,0,0,1,MN,0_tours,0
982,50,12878,2,2,1,0,1,MN,0_tours,1
983,50,12878,2,2,1,1,1,MN,0_tours,0
984,50,12878,2,2,2,0,1,MN,0_tours,2
985,50,12878,2,2,2,1,1,MN,0_tours,1
986,50,35282,2,2,0,0,1,MN,0_tours,0
987,50,35282,2,2,1,0,1,MN,0_tours,1
988,50,35282,2,2,1,1,1,MN,0_tours,0
989,50,35282,2,2,2,0,1,MN,0_tours,2
990,50,35282,2,2,2,1,1,MN,0_tours,1
991,50,61799,2,2,0,0,1,MN,0_tours,0
992,50,61799,2,2,1,0,1,MN,0_tours,1
993,50,61799,2,2,1,1,1,MN,0_tours,0
994,50,61799,2,2,2,0,1,MN,0_tours,2
995,50,61799,2,2,2,1,1,MN,0_tours,1
996,50,122820,2,2,0,0,1,MN,0_tours,0
997,50,122820,2,2,1,0,1,MN,0_tours,1
998,50,122820,2,2,1,1,1,MN,0_tours,0
999,50,122820,2,2,2,0,1,MN,0_tours,2
1000,50,122820,2,2,2,1,1,MN,0_tours,1
1001,51,12878,2,2,0,0,1,MN,0_tours,0
1002,51,12878,2,2,1,0,1,MN,0_tours,1
1003,51,12878,2,2,1,1,1,MN,0_tours,0
1004,51,12878,2,2,2,0,1,MN,0_tours,2
1005,51,12878,2,2,2,1,1,MN,0_tours,1
1006,51,35282,2,2,0,0,1,MN,0_tours,0
1007,51,35282,2,2,1,0,1,MN,0_tours,1
1008,51,35282,2,2,1,1,1,MN,0_tours,0
1009,51,35282,2,2,2,0,1,MN,0_tours,2
1010,51,35282,2,2,2,1,1,MN,0_tours,1
1011,51,61799,2,2,0,0,1,MN,0_tours,0
1012,51,61799,2,2,1,0,1,MN,0_tours,1
1013,51,61799,2,2,1,1,1,MN,0_tours,0
1014,51,61799,2,2,2,0,1,MN,0_tours,2
1015,51,61799,2,2,2,1,1,MN,0_tours,1
1016,51,122820,2,2,0,0,1,MN,0_tours,0
1017,51,122820,2,2,1,0,1,MN,0_tours,1
1018,51,122820,2,2,1,1,1,MN,0_tours,0
1019,51,122820,2,2,2,0,1,MN,0_tours,2
1020,51,122820,2,2,2,1,1,MN,0_tours,1
1021,52,12878,2,2,0,0,1,MN,0_tours,0
1022,52,12878,2,2,1,0,1,MN,0_tours,1
1023,52,12878,2,2,1,1,1,MN,0_tours,0
1024,52,12878,2,2,2,0,1,MN,0_tours,2
1025,52,12878,2,2,2,1,1,MN,0_tours,1
1026,52,35282,2,2,0,0,1,MN,0_tours,0
1027,52,35282,2,2,1,0,1,MN,0_tours,1
1028,52,35282,2,2,1,1,1,MN,0_tours,0
1029,52,35282,2,2,2,0,1,MN,0_tours,2
