HHID,person_num,AGE,SEX,pemploy,pstudent,ptype,value_of_time,PERID
300,0,36,1,1,3,1,29.52403846153846,599
300,1,37,1,2,3,2,29.52403846153846,600
301,0,36,1,1,3,1,3.095673076923077,601
301,1,37,1,2,3,2,3.095673076923077,602
302,0,36,1,1,3,1,3.095673076923077,603
302,1,37,1,2,3,2,3.095673076923077,604
303,0,36,1,1,3,1,3.095673076923077,605
303,1,37,1,2,3,2,3.095673076923077,606
304,0,36,1,1,3,1,3.095673076923077,607
304,1,37,1,2,3,2,3.095673076923077,608
305,0,36,1,1,3,1,3.095673076923077,609
305,1,37,1,2,3,2,3.095673076923077,610
306,0,36,1,1,3,1,8.48125,611
306,1,37,1,2,3,2,8.48125,612
307,0,36,1,1,3,1,8.48125,613
307,1,37,1,2,3,2,8.48125,614
308,0,36,1,1,3,1,8.48125,615
308,1,37,1,2,3,2,8.48125,616
309,0,36,1,1,3,1,8.48125,617
309,1,37,1,2,3,2,8.48125,618
310,0,36,1,1,3,1,8.48125,619
310,1,37,1,2,3,2,8.48125,620
311,0,36,1,1,3,1,14.855528846153845,621
311,1,37,1,2,3,2,14.855528846153845,622
312,0,36,1,1,3,1,14.855528846153845,623
312,1,37,1,2,3,2,14.855528846153845,624
313,0,36,1,1,3,1,14.855528846153845,625
313,1,37,1,2,3,2,14.855528846153845,626
314,0,36,1,1,3,1,14.855528846153845,627
314,1,37,1,2,3,2,14.855528846153845,628
315,0,36,1,1,3,1,14.855528846153845,629
315,1,37,1,2,3,2,14.855528846153845,630
316,0,36,1,1,3,1,29.52403846153846,631
316,1,37,1,2,3,2,29.52403846153846,632
317,0,36,1,1,3,1,29.52403846153846,633
317,1,37,1,2,3,2,29.52403846153846,634
318,0,36,1,1,3,1,29.52403846153846,635
318,1,37,1,2,3,2,29.52403846153846,636
319,0,36,1,1,3,1,29.52403846153846,637
319,1,37,1,2,3,2,29.52403846153846,638
320,0,36,1,1,3,1,29.52403846153846,639
320,1,37,1,2,3,2,29.52403846153846,640
321,0,36,1,1,3,1,3.095673076923077,641
321,1,37,1,2,3,2,3.095673076923077,642
322,0,36,1,1,3,1,3.095673076923077,643
322,1,37,1,2,3,2,3.095673076923077,644
323,0,36,1,1,3,1,3.095673076923077,645
323,1,37,1,2,3,2,3.095673076923077,646
324,0,36,1,1,3,1,3.095673076923077,647
324,1,37,1,2,3,2,3.095673076923077,648
325,0,36,1,1,3,1,3.095673076923077,649
325,1,37,1,2,3,2,3.095673076923077,650
326,0,36,1,1,3,1,8.48125,651
326,1,37,1,2,3,2,8.48125,652
327,0,36,1,1,3,1,8.48125,653
327,1,37,1,2,3,2,8.48125,654
328,0,36,1,1,3,1,8.48125,655
328,1,37,1,2,3,2,8.48125,656
329,0,36,1,1,3,1,8.48125,657
329,1,37,1,2,3,2,8.48125,658
330,0,36,1,1,3,1,8.48125,659
330,1,37,1,2,3,2,8.48125,660
331,0,36,1,1,3,1,14.855528846153845,661
331,1,37,1,2,3,2,14.855528846153845,662
332,0,36,1,1,3,1,14.855528846153845,663
332,1,37,1,2,3,2,14.855528846153845,664
333,0,36,1,1,3,1,14.855528846153845,665
333,1,37,1,2,3,2,14.855528846153845,666
334,0,36,1,1,3,1,14.855528846153845,667
334,1,37,1,2,3,2,14.855528846153845,668
335,0,36,1,1,3,1,14.855528846153845,669
335,1,37,1,2,3,2,14.855528846153845,670
336,0,36,1,1,3,1,29.52403846153846,671
336,1,37,1,2,3,2,29.52403846153846,672
337,0,36,1,1,3,1,29.52403846153846,673
337,1,37,1,2,3,2,29.52403846153846,674
338,0,36,1,1,3,1,29.52403846153846,675
338,1,37,1,2,3,2,29.52403846153846,676
339,0,36,1,1,3,1,29.52403846153846,677
339,1,37,1,2,3,2,29.52403846153846,678
340,0,36,1,1,3,1,29.52403846153846,679
340,1,37,1,2,3,2,29.52403846153846,680
341,0,36,1,1,3,1,3.095673076923077,681
341,1,37,1,2,3,2,3.095673076923077,682
342,0,36,1,1,3,1,3.095673076923077,683
342,1,37,1,2,3,2,3.095673076923077,684
343,0,36,1,1,3,1,3.095673076923077,685
343,1,37,1,2,3,2,3.095673076923077,686
344,0,36,1,1,3,1,3.095673076923077,687
344,1,37,1,2,3,2,3.095673076923077,688
345,0,36,1,1,3,1,3.095673076923077,689
345,1,37,1,2,3,2,3.095673076923077,690
346,0,36,1,1,3,1,8.48125,691
346,1,37,1,2,3,2,8.48125,692
347,0,36,1,1,3,1,8.48125,693
347,1,37,1,2,3,2,8.48125,694
348,0,36,1,1,3,1,8.48125,695
348,1,37,1,2,3,2,8.48125,696
349,0,36,1,1,3,1,8.48125,697
349,1,37,1,2,3,2,8.48125,698
350,0,36,1,1,3,1,8.48125,699
350,1,37,1,2,3,2,8.48125,700
351,0,36,1,1,3,1,14.855528846153845,701
351,1,37,1,2,3,2,14.855528846153845,702
352,0,36,1,1,3,1,14.855528846153845,703
352,1,37,1,2,3,2,14.855528846153845,704
353,0,36,1,1,3,1,14.855528846153845,705
353,1,37,1,2,3,2,14.855528846153845,706
354,0,36,1,1,3,1,14.855528846153845,707
354,1,37,1,2,3,2,14.855528846153845,708
355,0,36,1,1,3,1,14.855528846153845,709
355,1,37,1,2,3,2,14.855528846153845,710
356,0,36,1,1,3,1,29.52403846153846,711
356,1,37,1,2,3,2,29.52403846153846,712
357,0,36,1,1,3,1,29.52403846153846,713
357,1,37,1,2,3,2,29.52403846153846,714
358,0,36,1,1,3,1,29.52403846153846,715
358,1,37,1,2,3,2,29.52403846153846,716
359,0,36,1,1,3,1,29.52403846153846,717
359,1,37,1,2,3,2,29.52403846153846,718
360,0,36,1,1,3,1,29.52403846153846,719
360,1,37,1,2,3,2,29.52403846153846,720
361,0,36,1,1,3,1,3.095673076923077,721
361,1,37,1,2,3,2,3.095673076923077,722
362,0,36,1,1,3,1,3.095673076923077,723
362,1,37,1,2,3,2,3.095673076923077,724
363,0,36,1,1,3,1,3.095673076923077,725
363,1,37,1,2,3,2,3.095673076923077,726
364,0,36,1,1,3,1,3.095673076923077,727
364,1,37,1,2,3,2,3.095673076923077,728
365,0,36,1,1,3,1,3.095673076923077,729
365,1,37,1,2,3,2,3.095673076923077,730
366,0,36,1,1,3,1,8.48125,731
366,1,37,1,2,3,2,8.48125,732
367,0,36,1,1,3,1,8.48125,733
367,1,37,1,2,3,2,8.48125,734
368,0,36,1,1,3,1,8.48125,735
368,1,37,1,2,3,2,8.48125,736
369,0,36,1,1,3,1,8.48125,737
369,1,37,1,2,3,2,8.48125,738
370,0,36,1,1,3,1,8.48125,739
370,1,37,1,2,3,2,8.48125,740
371,0,36,1,1,3,1,14.855528846153845,741
371,1,37,1,2,3,2,14.855528846153845,742
372,0,36,1,1,3,1,14.855528846153845,743
372,1,37,1,2,3,2,14.855528846153845,744
373,0,36,1,1,3,1,14.855528846153845,745
373,1,37,1,2,3,2,14.855528846153845,746
374,0,36,1,1,3,1,14.855528846153845,747
374,1,37,1,2,3,2,14.855528846153845,748
375,0,36,1,1,3,1,14.855528846153845,749
375,1,37,1,2,3,2,14.855528846153845,750
376,0,36,1,1,3,1,29.52403846153846,751
376,1,37,1,2,3,2,29.52403846153846,752
377,0,36,1,1,3,1,29.52403846153846,753
377,1,37,1,2,3,2,29.52403846153846,754
378,0,36,1,1,3,1,29.52403846153846,755
378,1,37,1,2,3,2,29.52403846153846,756
379,0,36,1,1,3,1,29.52403846153846,757
379,1,37,1,2,3,2,29.52403846153846,758
380,0,36,1,1,3,1,29.52403846153846,759
380,1,37,1,2,3,2,29.52403846153846,760
381,0,36,1,1,3,1,3.095673076923077,761
381,1,37,1,2,3,2,3.095673076923077,762
382,0,36,1,1,3,1,3.095673076923077,763
382,1,37,1,2,3,2,3.095673076923077,764
383,0,36,1,1,3,1,3.095673076923077,765
383,1,37,1,2,3,2,3.095673076923077,766
384,0,36,1,1,3,1,3.095673076923077,767
384,1,37,1,2,3,2,3.095673076923077,768
385,0,36,1,1,3,1,3.095673076923077,769
385,1,37,1,2,3,2,3.095673076923077,770
386,0,36,1,1,3,1,8.48125,771
386,1,37,1,2,3,2,8.48125,772
387,0,36,1,1,3,1,8.48125,773
387,1,37,1,2,3,2,8.48125,774
388,0,36,1,1,3,1,8.48125,775
388,1,37,1,2,3,2,8.48125,776
389,0,36,1,1,3,1,8.48125,777
389,1,37,1,2,3,2,8.48125,778
390,0,36,1,1,3,1,8.48125,779
390,1,37,1,2,3,2,8.48125,780
391,0,36,1,1,3,1,14.855528846153845,781
391,1,37,1,2,3,2,14.855528846153845,782
392,0,36,1,1,3,1,14.855528846153845,783
392,1,37,1,2,3,2,14.855528846153845,784
393,0,36,1,1,3,1,14.855528846153845,785
393,1,37,1,2,3,2,14.855528846153845,786
394,0,36,1,1,3,1,14.855528846153845,787
394,1,37,1,2,3,2,14.855528846153845,788
395,0,36,1,1,3,1,14.855528846153845,789
395,1,37,1,2,3,2,14.855528846153845,790
396,0,36,1,1,3,1,29.52403846153846,791
396,1,37,1,2,3,2,29.52403846153846,792
397,0,36,1,1,3,1,29.52403846153846,793
397,1,37,1,2,3,2,29.52403846153846,794
398,0,36,1,1,3,1,29.52403846153846,795
398,1,37,1,2,3,2,29.52403846153846,796
399,0,36,1,1,3,1,29.52403846153846,797
399,1,37,1,2,3,2,29.52403846153846,798
400,0,36,1,1,3,1,29.52403846153846,799
400,1,37,1,2,3,2,29.52403846153846,800
401,0,36,1,1,3,1,3.095673076923077,801
401,1,37,1,2,3,2,3.095673076923077,802
402,0,36,1,1,3,1,3.095673076923077,803
402,1,37,1,2,3,2,3.095673076923077,804
403,0,36,1,1,3,1,3.095673076923077,805
403,1,37,1,2,3,2,3.095673076923077,806
404,0,36,1,1,3,1,3.095673076923077,807
404,1,37,1,2,3,2,3.095673076923077,808
405,0,36,1,1,3,1,3.095673076923077,809
405,1,37,1,2,3,2,3.095673076923077,810
406,0,36,1,1,3,1,8.48125,811
406,1,37,1,2,3,2,8.48125,812
407,0,36,1,1,3,1,8.48125,813
407,1,37,1,2,3,2,8.48125,814
408,0,36,1,1,3,1,8.48125,815
408,1,37,1,2,3,2,8.48125,816
409,0,36,1,1,3,1,8.48125,817
409,1,37,1,2,3,2,8.48125,818
410,0,36,1,1,3,1,8.48125,819
410,1,37,1,2,3,2,8.48125,820
411,0,36,1,1,3,1,14.855528846153845,821
411,1,37,1,2,3,2,14.855528846153845,822
412,0,36,1,1,3,1,14.855528846153845,823
412,1,37,1,2,3,2,14.855528846153845,824
413,0,36,1,1,3,1,14.855528846153845,825
413,1,37,1,2,3,2,14.855528846153845,826
414,0,36,1,1,3,1,14.855528846153845,827
414,1,37,1,2,3,2,14.855528846153845,828
415,0,36,1,1,3,1,14.855528846153845,829
415,1,37,1,2,3,2,14.855528846153845,830
416,0,36,1,1,3,1,29.52403846153846,831
416,1,37,1,2,3,2,29.52403846153846,832
417,0,36,1,1,3,1,29.52403846153846,833
417,1,37,1,2,3,2,29.52403846153846,834
418,0,36,1,1,3,1,29.52403846153846,835
418,1,37,1,2,3,2,29.52403846153846,836
419,0,36,1,1,3,1,29.52403846153846,837
419,1,37,1,2,3,2,29.52403846153846,838
420,0,36,1,1,3,1,29.52403846153846,839
420,1,37,1,2,3,2,29.52403846153846,840
421,0,36,1,1,3,1,3.095673076923077,841
421,1,37,1,2,3,2,3.095673076923077,842
422,0,36,1,1,3,1,3.095673076923077,843
422,1,37,1,2,3,2,3.095673076923077,844
423,0,36,1,1,3,1,3.095673076923077,845
423,1,37,1,2,3,2,3.095673076923077,846
424,0,36,1,1,3,1,3.095673076923077,847
424,1,37,1,2,3,2,3.095673076923077,848
425,0,36,1,1,3,1,3.095673076923077,849
425,1,37,1,2,3,2,3.095673076923077,850
426,0,36,1,1,3,1,8.48125,851
426,1,37,1,2,3,2,8.48125,852
427,0,36,1,1,3,1,8.48125,853
427,1,37,1,2,3,2,8.48125,854
428,0,36,1,1,3,1,8.48125,855
428,1,37,1,2,3,2,8.48125,856
429,0,36,1,1,3,1,8.48125,857
429,1,37,1,2,3,2,8.48125,858
430,0,36,1,1,3,1,8.48125,859
430,1,37,1,2,3,2,8.48125,860
431,0,36,1,1,3,1,14.855528846153845,861
431,1,37,1,2,3,2,14.855528846153845,862
432,0,36,1,1,3,1,14.855528846153845,863
432,1,37,1,2,3,2,14.855528846153845,864
433,0,36,1,1,3,1,14.855528846153845,865
433,1,37,1,2,3,2,14.855528846153845,866
434,0,36,1,1,3,1,14.855528846153845,867
434,1,37,1,2,3,2,14.855528846153845,868
435,0,36,1,1,3,1,14.855528846153845,869
435,1,37,1,2,3,2,14.855528846153845,870
436,0,36,1,1,3,1,29.52403846153846,871
436,1,37,1,2,3,2,29.52403846153846,872
437,0,36,1,1,3,1,29.52403846153846,873
437,1,37,1,2,3,2,29.52403846153846,874
438,0,36,1,1,3,1,29.52403846153846,875
438,1,37,1,2,3,2,29.52403846153846,876
439,0,36,1,1,3,1,29.52403846153846,877
439,1,37,1,2,3,2,29.52403846153846,878
440,0,36,1,1,3,1,29.52403846153846,879
440,1,37,1,2,3,2,29.52403846153846,880
441,0,36,1,1,3,1,3.095673076923077,881
441,1,37,1,2,3,2,3.095673076923077,882
442,0,36,1,1,3,1,3.095673076923077,883
442,1,37,1,2,3,2,3.095673076923077,884
443,0,36,1,1,3,1,3.095673076923077,885
443,1,37,1,2,3,2,3.095673076923077,886
444,0,36,1,1,3,1,3.095673076923077,887
444,1,37,1,2,3,2,3.095673076923077,888
445,0,36,1,1,3,1,3.095673076923077,889
445,1,37,1,2,3,2,3.095673076923077,890
446,0,36,1,1,3,1,8.48125,891
446,1,37,1,2,3,2,8.48125,892
447,0,36,1,1,3,1,8.48125,893
447,1,37,1,2,3,2,8.48125,894
448,0,36,1,1,3,1,8.48125,895
448,1,37,1,2,3,2,8.48125,896
449,0,36,1,1,3,1,8.48125,897
449,1,37,1,2,3,2,8.48125,898
450,0,36,1,1,3,1,8.48125,899
450,1,37,1,2,3,2,8.48125,900
451,0,36,1,1,3,1,14.855528846153845,901
451,1,37,1,2,3,2,14.855528846153845,902
452,0,36,1,1,3,1,14.855528846153845,903
452,1,37,1,2,3,2,14.855528846153845,904
453,0,36,1,1,3,1,14.855528846153845,905
453,1,37,1,2,3,2,14.855528846153845,906
454,0,36,1,1,3,1,14.855528846153845,907
454,1,37,1,2,3,2,14.855528846153845,908
455,0,36,1,1,3,1,14.855528846153845,909
455,1,37,1,2,3,2,14.855528846153845,910
456,0,36,1,1,3,1,29.52403846153846,911
456,1,37,1,2,3,2,29.52403846153846,912
457,0,36,1,1,3,1,29.52403846153846,913
457,1,37,1,2,3,2,29.52403846153846,914
458,0,36,1,1,3,1,29.52403846153846,915
458,1,37,1,2,3,2,29.52403846153846,916
459,0,36,1,1,3,1,29.52403846153846,917
459,1,37,1,2,3,2,29.52403846153846,918
460,0,36,1,1,3,1,29.52403846153846,919
460,1,37,1,2,3,2,29.52403846153846,920
461,0,36,1,1,3,1,3.095673076923077,921
461,1,37,1,2,3,2,3.095673076923077,922
462,0,36,1,1,3,1,3.095673076923077,923
462,1,37,1,2,3,2,3.095673076923077,924
463,0,36,1,1,3,1,3.095673076923077,925
463,1,37,1,2,3,2,3.095673076923077,926
464,0,36,1,1,3,1,3.095673076923077,927
464,1,37,1,2,3,2,3.095673076923077,928
465,0,36,1,1,3,1,3.095673076923077,929
465,1,37,1,2,3,2,3.095673076923077,930
466,0,36,1,1,3,1,8.48125,931
466,1,37,1,2,3,2,8.48125,932
467,0,36,1,1,3,1,8.48125,933
467,1,37,1,2,3,2,8.48125,934
468,0,36,1,1,3,1,8.48125,935
468,1,37,1,2,3,2,8.48125,936
469,0,36,1,1,3,1,8.48125,937
469,1,37,1,2,3,2,8.48125,938
470,0,36,1,1,3,1,8.48125,939
470,1,37,1,2,3,2,8.48125,940
471,0,36,1,1,3,1,14.855528846153845,941
471,1,37,1,2,3,2,14.855528846153845,942
472,0,36,1,1,3,1,14.855528846153845,943
472,1,37,1,2,3,2,14.855528846153845,944
473,0,36,1,1,3,1,14.855528846153845,945
473,1,37,1,2,3,2,14.855528846153845,946
474,0,36,1,1,3,1,14.855528846153845,947
474,1,37,1,2,3,2,14.855528846153845,948
475,0,36,1,1,3,1,14.855528846153845,949
475,1,37,1,2,3,2,14.855528846153845,950
476,0,36,1,1,3,1,29.52403846153846,951
476,1,37,1,2,3,2,29.52403846153846,952
477,0,36,1,1,3,1,29.52403846153846,953
477,1,37,1,2,3,2,29.52403846153846,954
478,0,36,1,1,3,1,29.52403846153846,955
478,1,37,1,2,3,2,29.52403846153846,956
479,0,36,1,1,3,1,29.52403846153846,957
479,1,37,1,2,3,2,29.52403846153846,958
480,0,36,1,1,3,1,29.52403846153846,959
480,1,37,1,2,3,2,29.52403846153846,960
481,0,36,1,1,3,1,3.095673076923077,961
481,1,37,1,2,3,2,3.095673076923077,962
482,0,36,1,1,3,1,3.095673076923077,963
482,1,37,1,2,3,2,3.095673076923077,964
483,0,36,1,1,3,1,3.095673076923077,965
483,1,37,1,2,3,2,3.095673076923077,966
484,0,36,1,1,3,1,3.095673076923077,967
484,1,37,1,2,3,2,3.095673076923077,968
485,0,36,1,1,3,1,3.095673076923077,969
485,1,37,1,2,3,2,3.095673076923077,970
486,0,36,1,1,3,1,8.48125,971
486,1,37,1,2,3,2,8.48125,972
487,0,36,1,1,3,1,8.48125,973
487,1,37,1,2,3,2,8.48125,974
488,0,36,1,1,3,1,8.48125,975
488,1,37,1,2,3,2,8.48125,976
489,0,36,1,1,3,1,8.48125,977
489,1,37,1,2,3,2,8.48125,978
490,0,36,1,1,3,1,8.48125,979
490,1,37,1,2,3,2,8.48125,980
491,0,36,1,1,3,1,14.855528846153845,981
491,1,37,1,2,3,2,14.855528846153845,982
492,0,36,1,1,3,1,14.855528846153845,983
492,1,37,1,2,3,2,14.855528846153845,984
493,0,36,1,1,3,1,14.855528846153845,985
493,1,37,1,2,3,2,14.855528846153845,986
494,0,36,1,1,3,1,14.855528846153845,987
494,1,37,1,2,3,2,14.855528846153845,988
495,0,36,1,1,3,1,14.855528846153845,989
495,1,37,1,2,3,2,14.855528846153845,990
496,0,36,1,1,3,1,29.52403846153846,991
496,1,37,1,2,3,2,29.52403846153846,992
497,0,36,1,1,3,1,29.52403846153846,993
497,1,37,1,2,3,2,29.52403846153846,994
498,0,36,1,1,3,1,29.52403846153846,995
498,1,37,1,2,3,2,29.52403846153846,996
499,0,36,1,1,3,1,29.52403846153846,997
499,1,37,1,2,3,2,29.52403846153846,998
500,0,36,1,1,3,1,29.52403846153846,999
500,1,37,1,2,3,2,29.52403846153846,1000
501,0,36,1,1,3,1,3.095673076923077,1001
501,1,37,1,2,3,2,3.095673076923077,1002
502,0,36,1,1,3,1,3.095673076923077,1003
502,1,37,1,2,3,2,3.095673076923077,1004
503,0,36,1,1,3,1,3.095673076923077,1005
503,1,37,1,2,3,2,3.095673076923077,1006
504,0,36,1,1,3,1,3.095673076923077,1007
504,1,37,1,2,3,2,3.095673076923077,1008
505,0,36,1,1,3,1,3.095673076923077,1009
505,1,37,1,2,3,2,3.095673076923077,1010
506,0,36,1,1,3,1,8.48125,1011
506,1,37,1,2,3,2,8.48125,1012
507,0,36,1,1,3,1,8.48125,1013
507,1,37,1,2,3,2,8.48125,1014
508,0,36,1,1,3,1,8.48125,1015
508,1,37,1,2,3,2,8.48125,1016
509,0,36,1,1,3,1,8.48125,1017
509,1,37,1,2,3,2,8.48125,1018
510,0,36,1,1,3,1,8.48125,1019
510,1,37,1,2,3,2,8.48125,1020
511,0,36,1,1,3,1,14.855528846153845,1021
511,1,37,1,2,3,2,14.855528846153845,1022
512,0,36,1,1,3,1,14.855528846153845,1023
512,1,37,1,2,3,2,14.855528846153845,1024
513,0,36,1,1,3,1,14.855528846153845,1025
513,1,37,1,2,3,2,14.855528846153845,1026
514,0,36,1,1,3,1,14.855528846153845,1027
514,1,37,1,2,3,2,14.855528846153845,1028
515,0,36,1,1,3,1,14.855528846153845,1029
515,1,37,1,2,3,2,14.855528846153845,1030
516,0,36,1,1,3,1,29.52403846153846,1031
516,1,37,1,2,3,2,29.52403846153846,1032
517,0,36,1,1,3,1,29.52403846153846,1033
517,1,37,1,2,3,2,29.52403846153846,1034
518,0,36,1,1,3,1,29.52403846153846,1035
518,1,37,1,2,3,2,29.52403846153846,1036
519,0,36,1,1,3,1,29.52403846153846,1037
519,1,37,1,2,3,2,29.52403846153846,1038
520,0,36,1,1,3,1,29.52403846153846,1039
520,1,37,1,2,3,2,29.52403846153846,1040
521,0,36,1,1,3,1,3.095673076923077,1041
521,1,37,1,2,3,2,3.095673076923077,1042
522,0,36,1,1,3,1,3.095673076923077,1043
522,1,37,1,2,3,2,3.095673076923077,1044
523,0,36,1,1,3,1,3.095673076923077,1045
523,1,37,1,2,3,2,3.095673076923077,1046
524,0,36,1,1,3,1,3.095673076923077,1047
524,1,37,1,2,3,2,3.095673076923077,1048
525,0,36,1,1,3,1,3.095673076923077,1049
525,1,37,1,2,3,2,3.095673076923077,1050
526,0,36,1,1,3,1,8.48125,1051
526,1,37,1,2,3,2,8.48125,1052
527,0,36,1,1,3,1,8.48125,1053
527,1,37,1,2,3,2,8.48125,1054
528,0,36,1,1,3,1,8.48125,1055
528,1,37,1,2,3,2,8.48125,1056
529,0,36,1,1,3,1,8.48125,1057
529,1,37,1,2,3,2,8.48125,1058
530,0,36,1,1,3,1,8.48125,1059
530,1,37,1,2,3,2,8.48125,1060
531,0,36,1,1,3,1,14.855528846153845,1061
531,1,37,1,2,3,2,14.855528846153845,1062
532,0,36,1,1,3,1,14.855528846153845,1063
532,1,37,1,2,3,2,14.855528846153845,1064
533,0,36,1,1,3,1,14.855528846153845,1065
533,1,37,1,2,3,2,14.855528846153845,1066
534,0,36,1,1,3,1,14.855528846153845,1067
534,1,37,1,2,3,2,14.855528846153845,1068
535,0,36,1,1,3,1,14.855528846153845,1069
535,1,37,1,2,3,2,14.855528846153845,1070
536,0,36,1,1,3,1,29.52403846153846,1071
536,1,37,1,2,3,2,29.52403846153846,1072
537,0,36,1,1,3,1,29.52403846153846,1073
537,1,37,1,2,3,2,29.52403846153846,1074
538,0,36,1,1,3,1,29.52403846153846,1075
538,1,37,1,2,3,2,29.52403846153846,1076
539,0,36,1,1,3,1,29.52403846153846,1077
539,1,37,1,2,3,2,29.52403846153846,1078
540,0,36,1,1,3,1,29.52403846153846,1079
540,1,37,1,2,3,2,29.52403846153846,1080
541,0,36,1,1,3,1,3.095673076923077,1081
541,1,37,1,2,3,2,3.095673076923077,1082
542,0,36,1,1,3,1,3.095673076923077,1083
542,1,37,1,2,3,2,3.095673076923077,1084
543,0,36,1,1,3,1,3.095673076923077,1085
543,1,37,1,2,3,2,3.095673076923077,1086
544,0,36,1,1,3,1,3.095673076923077,1087
544,1,37,1,2,3,2,3.095673076923077,1088
545,0,36,1,1,3,1,3.095673076923077,1089
545,1,37,1,2,3,2,3.095673076923077,1090
546,0,36,1,1,3,1,8.48125,1091
546,1,37,1,2,3,2,8.48125,1092
547,0,36,1,1,3,1,8.48125,1093
547,1,37,1,2,3,2,8.48125,1094
548,0,36,1,1,3,1,8.48125,1095
548,1,37,1,2,3,2,8.48125,1096
549,0,36,1,1,3,1,8.48125,1097
549,1,37,1,2,3,2,8.48125,1098
550,0,36,1,1,3,1,8.48125,1099
550,1,37,1,2,3,2,8.48125,1100
551,0,36,1,1,3,1,14.855528846153845,1101
551,1,37,1,2,3,2,14.855528846153845,1102
552,0,36,1,1,3,1,14.855528846153845,1103
552,1,37,1,2,3,2,14.855528846153845,1104
553,0,36,1,1,3,1,14.855528846153845,1105
553,1,37,1,2,3,2,14.855528846153845,1106
554,0,36,1,1,3,1,14.855528846153845,1107
554,1,37,1,2,3,2,14.855528846153845,1108
555,0,36,1,1,3,1,14.855528846153845,1109
555,1,37,1,2,3,2,14.855528846153845,1110
556,0,36,1,1,3,1,29.52403846153846,1111
556,1,37,1,2,3,2,29.52403846153846,1112
557,0,36,1,1,3,1,29.52403846153846,1113
557,1,37,1,2,3,2,29.52403846153846,1114
558,0,36,1,1,3,1,29.52403846153846,1115
558,1,37,1,2,3,2,29.52403846153846,1116
559,0,36,1,1,3,1,29.52403846153846,1117
559,1,37,1,2,3,2,29.52403846153846,1118
560,0,36,1,1,3,1,29.52403846153846,1119
560,1,37,1,2,3,2,29.52403846153846,1120
561,0,36,1,1,3,1,3.095673076923077,1121
561,1,37,1,2,3,2,3.095673076923077,1122
562,0,36,1,1,3,1,3.095673076923077,1123
562,1,37,1,2,3,2,3.095673076923077,1124
563,0,36,1,1,3,1,3.095673076923077,1125
563,1,37,1,2,3,2,3.095673076923077,1126
564,0,36,1,1,3,1,3.095673076923077,1127
564,1,37,1,2,3,2,3.095673076923077,1128
565,0,36,1,1,3,1,3.095673076923077,1129
565,1,37,1,2,3,2,3.095673076923077,1130
566,0,36,1,1,3,1,8.48125,1131
566,1,37,1,2,3,2,8.48125,1132
567,0,36,1,1,3,1,8.48125,1133
567,1,37,1,2,3,2,8.48125,1134
568,0,36,1,1,3,1,8.48125,1135
568,1,37,1,2,3,2,8.48125,1136
569,0,36,1,1,3,1,8.48125,1137
569,1,37,1,2,3,2,8.48125,1138
570,0,36,1,1,3,1,8.48125,1139
570,1,37,1,2,3,2,8.48125,1140
571,0,36,1,1,3,1,14.855528846153845,1141
571,1,37,1,2,3,2,14.855528846153845,1142
572,0,36,1,1,3,1,14.855528846153845,1143
572,1,37,1,2,3,2,14.855528846153845,1144
573,0,36,1,1,3,1,14.855528846153845,1145
573,1,37,1,2,3,2,14.855528846153845,1146
574,0,36,1,1,3,1,14.855528846153845,1147
574,1,37,1,2,3,2,14.855528846153845,1148
575,0,36,1,1,3,1,14.855528846153845,1149
575,1,37,1,2,3,2,14.855528846153845,1150
576,0,36,1,1,3,1,29.52403846153846,1151
576,1,37,1,2,3,2,29.52403846153846,1152
577,0,36,1,1,3,1,29.52403846153846,1153
577,1,37,1,2,3,2,29.52403846153846,1154
578,0,36,1,1,3,1,29.52403846153846,1155
578,1,37,1,2,3,2,29.52403846153846,1156
579,0,36,1,1,3,1,29.52403846153846,1157
579,1,37,1,2,3,2,29.52403846153846,1158
580,0,36,1,1,3,1,29.52403846153846,1159
580,1,37,1,2,3,2,29.52403846153846,1160
581,0,36,1,1,3,1,3.095673076923077,1161
581,1,37,1,2,3,2,3.095673076923077,1162
582,0,36,1,1,3,1,3.095673076923077,1163
582,1,37,1,2,3,2,3.095673076923077,1164
583,0,36,1,1,3,1,3.095673076923077,1165
583,1,37,1,2,3,2,3.095673076923077,1166
584,0,36,1,1,3,1,3.095673076923077,1167
584,1,37,1,2,3,2,3.095673076923077,1168
585,0,36,1,1,3,1,3.095673076923077,1169
585,1,37,1,2,3,2,3.095673076923077,1170
586,0,36,1,1,3,1,8.48125,1171
586,1,37,1,2,3,2,8.48125,1172
587,0,36,1,1,3,1,8.48125,1173
587,1,37,1,2,3,2,8.48125,1174
588,0,36,1,1,3,1,8.48125,1175
588,1,37,1,2,3,2,8.48125,1176
589,0,36,1,1,3,1,8.48125,1177
589,1,37,1,2,3,2,8.48125,1178
590,0,36,1,1,3,1,8.48125,1179
590,1,37,1,2,3,2,8.48125,1180
591,0,36,1,1,3,1,14.855528846153845,1181
591,1,37,1,2,3,2,14.855528846153845,1182
592,0,36,1,1,3,1,14.855528846153845,1183
592,1,37,1,2,3,2,14.855528846153845,1184
593,0,36,1,1,3,1,14.855528846153845,1185
593,1,37,1,2,3,2,14.855528846153845,1186
594,0,36,1,1,3,1,14.855528846153845,1187
594,1,37,1,2,3,2,14.855528846153845,1188
595,0,36,1,1,3,1,14.855528846153845,1189
595,1,37,1,2,3,2,14.855528846153845,1190
