MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,HHType1,HHType2,HHType3,HHType4,HHType5,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
228731,31,3,4,4,20,18,4,5,3,1,16095,1837,200852,2713,85,3,Santa Clara
228733,98,21,29,20,28,50,6,14,21,7,16096,1133,200098,2711,85,3,Santa Clara
228734,140,26,31,24,59,62,16,30,26,6,16097,1824,200839,2711,85,3,Santa Clara
228736,59,6,18,12,23,38,4,8,6,3,16098,1683,200680,2712,85,3,Santa Clara
228739,7,1,2,1,3,4,1,1,1,0,16099,1548,200534,2712,85,3,Santa Clara
228740,47,4,16,8,19,33,3,5,4,2,16100,1548,200534,2712,85,3,Santa Clara
228748,594,96,133,155,210,359,34,57,96,48,16101,1249,200219,2704,85,3,Santa Clara
228751,66,9,26,9,22,49,1,5,9,2,16102,1395,200371,2701,85,3,Santa Clara
228752,36,5,14,5,12,27,1,2,5,1,16103,1395,200371,2701,85,3,Santa Clara
228754,31,4,11,6,10,24,1,1,4,1,16104,1086,200045,2701,85,3,Santa Clara
228756,169,19,71,33,46,135,3,5,19,7,16105,1911,200935,2701,85,3,Santa Clara
228758,142,55,48,23,16,45,8,14,55,20,16106,2033,201072,2709,85,3,Santa Clara
228759,99,19,24,18,38,42,12,16,19,10,16107,1223,200192,2709,85,3,Santa Clara
228761,34,14,9,5,6,13,1,3,14,3,16108,1517,200501,2710,85,3,Santa Clara
228763,49,14,17,8,10,19,2,5,14,9,16109,1208,200177,2709,85,3,Santa Clara
228764,48,5,16,8,19,37,2,3,5,1,16110,2000,201037,2712,85,3,Santa Clara
228767,54,14,18,8,14,29,2,4,14,5,16111,2020,201058,2701,85,3,Santa Clara
228770,12,5,4,2,1,5,0,1,5,1,16112,1056,200014,2702,85,3,Santa Clara
228771,42,5,18,6,13,32,1,2,5,2,16113,1584,200573,2702,85,3,Santa Clara
228772,67,26,24,11,6,29,2,5,25,6,16114,1631,200623,2702,85,3,Santa Clara
228774,66,9,19,14,24,49,2,4,9,2,16115,1726,200730,2702,85,3,Santa Clara
228776,73,15,25,14,19,47,3,4,15,4,16116,1767,200776,2702,85,3,Santa Clara
228781,28,3,9,6,10,21,1,2,3,1,16117,1293,200265,2707,85,3,Santa Clara
228784,51,5,19,10,17,41,1,3,5,1,16118,1293,200265,2707,85,3,Santa Clara
228788,78,17,27,16,18,47,3,7,17,4,16119,1312,200284,2710,85,3,Santa Clara
228789,25,5,9,5,6,16,1,2,5,1,16120,1312,200284,2710,85,3,Santa Clara
228790,24,5,8,5,6,15,1,2,5,1,16121,1506,200488,2710,85,3,Santa Clara
228791,0,0,0,0,0,0,0,0,0,0,16122,1509,200491,2711,85,3,Santa Clara
228794,0,0,0,0,0,0,0,0,0,0,16123,2036,201075,2701,85,3,Santa Clara
228795,0,0,0,0,0,0,0,0,0,0,16124,1902,200925,2707,85,3,Santa Clara
228797,449,228,140,45,36,164,6,18,228,33,16125,1085,200044,2701,85,3,Santa Clara
228799,0,0,0,0,0,0,0,0,0,0,16126,2048,201087,2701,85,3,Santa Clara
228809,128,58,41,15,14,41,3,7,59,18,16127,1947,200977,2701,85,3,Santa Clara
228815,24,3,10,4,7,19,0,1,3,1,16128,1169,200135,2701,85,3,Santa Clara
228819,33,10,10,5,8,18,1,1,11,2,16129,1168,200134,2701,85,3,Santa Clara
228834,21,3,4,4,10,11,2,4,3,1,16130,1671,200667,2706,85,3,Santa Clara
228847,0,0,0,0,0,0,0,0,0,0,16131,1266,200236,2703,85,3,Santa Clara
228853,69,17,23,13,16,33,5,8,17,6,16132,1708,200708,2709,85,3,Santa Clara
228857,57,22,19,9,7,18,3,6,22,8,16133,2033,201072,2709,85,3,Santa Clara
228859,14,5,5,2,2,4,1,1,6,2,16134,2033,201072,2709,85,3,Santa Clara
228861,68,13,15,11,29,25,9,13,13,8,16135,1223,200192,2709,85,3,Santa Clara
228873,125,25,46,22,32,80,4,7,25,9,16136,1930,200957,2701,85,3,Santa Clara
228875,58,4,7,8,39,35,6,10,4,3,16137,1834,200849,2710,85,3,Santa Clara
228877,57,3,7,9,38,33,6,13,3,2,16138,1838,200853,2713,85,3,Santa Clara
228878,45,4,8,5,28,26,6,7,4,2,16139,1787,200799,2713,85,3,Santa Clara
228879,31,3,4,4,20,18,4,5,3,1,16140,1837,200852,2713,85,3,Santa Clara
228880,76,14,22,16,24,35,9,10,14,8,16141,1393,200368,2710,85,3,Santa Clara
228881,238,31,59,43,105,138,14,44,31,11,16142,1776,200785,2713,85,3,Santa Clara
228884,73,11,26,13,23,55,1,5,11,1,16143,1343,200317,2701,85,3,Santa Clara
228886,16,3,4,3,6,12,0,1,3,0,16144,1345,200319,2701,85,3,Santa Clara
228898,0,0,0,0,0,0,0,0,0,0,16145,1398,200376,2702,85,3,Santa Clara
228900,4,0,1,1,2,4,0,0,0,0,16146,1186,200152,2713,85,3,Santa Clara
228901,85,10,20,16,39,54,5,12,10,4,16147,1463,200444,2705,85,3,Santa Clara
228903,26,2,5,4,15,17,2,4,2,1,16148,1806,200818,2705,85,3,Santa Clara
228904,67,13,16,12,26,34,5,11,13,4,16149,1263,200233,2705,85,3,Santa Clara
228911,29,4,9,6,10,21,1,2,4,1,16150,1777,200786,2707,85,3,Santa Clara
228913,51,3,8,11,29,42,2,3,3,1,16151,1184,200150,2713,85,3,Santa Clara
228914,54,3,9,13,29,40,3,6,3,2,16152,1185,200151,2713,85,3,Santa Clara
228923,39,5,7,6,21,20,5,7,5,2,16153,1216,200185,2705,85,3,Santa Clara
228924,32,10,8,5,9,18,1,1,10,2,16154,2032,201071,2707,85,3,Santa Clara
228925,59,17,16,9,17,35,1,2,18,3,16155,2032,201071,2707,85,3,Santa Clara
228926,40,12,11,6,11,24,1,1,12,2,16156,2032,201071,2707,85,3,Santa Clara
228928,146,11,47,34,54,122,3,8,11,2,16157,1994,201031,2707,85,3,Santa Clara
228929,47,4,15,11,17,38,1,3,4,1,16158,1994,201031,2707,85,3,Santa Clara
228940,225,76,65,30,54,93,13,27,76,16,16159,1387,200362,2708,85,3,Santa Clara
228942,48,5,16,10,17,38,1,2,5,2,16160,1688,200685,2707,85,3,Santa Clara
228946,90,10,36,14,30,72,2,4,10,2,16161,1860,200876,2707,85,3,Santa Clara
228949,8,2,2,2,2,5,0,1,2,0,16162,1941,200971,2707,85,3,Santa Clara
228952,54,20,15,8,11,25,2,5,20,2,16163,1759,200767,2707,85,3,Santa Clara
228953,76,13,29,14,20,53,2,4,13,4,16164,1530,200516,2707,85,3,Santa Clara
228959,230,20,47,38,125,144,16,42,20,8,16165,1237,200206,2704,85,3,Santa Clara
228963,221,71,85,37,28,92,11,16,71,31,16166,1608,200600,2703,85,3,Santa Clara
228966,58,10,20,9,19,36,4,3,10,5,16167,1048,200006,2706,85,3,Santa Clara
228970,159,50,63,33,13,83,3,9,50,14,16168,1399,200377,2702,85,3,Santa Clara
228971,0,0,0,0,0,0,0,0,0,0,16169,2049,201088,2703,85,3,Santa Clara
228975,0,0,0,0,0,0,0,0,0,0,16170,1812,200825,2706,85,3,Santa Clara
228982,24,6,7,4,7,15,1,1,6,1,16171,1136,200101,2706,85,3,Santa Clara
228987,0,0,0,0,0,0,0,0,0,0,16172,1281,200253,2706,85,3,Santa Clara
228992,28,7,9,4,8,18,1,1,7,1,16173,1136,200101,2706,85,3,Santa Clara
228993,43,10,14,7,12,29,1,2,10,1,16174,1136,200101,2706,85,3,Santa Clara
228995,32,11,9,5,7,15,1,4,10,2,16175,1565,200554,2708,85,3,Santa Clara
229014,100,40,30,18,12,41,5,8,39,7,16176,1441,200422,2702,85,3,Santa Clara
229015,82,24,25,11,22,37,4,9,24,8,16177,1446,200427,2702,85,3,Santa Clara
229019,21,4,7,4,6,11,2,3,4,1,16178,1450,200431,2703,85,3,Santa Clara
229032,58,27,19,7,5,16,2,7,27,6,16179,1485,200466,2712,85,3,Santa Clara
229033,163,22,53,31,57,121,4,10,22,6,16180,1430,200408,2701,85,3,Santa Clara
229034,32,4,10,6,12,24,1,2,4,1,16181,1430,200408,2701,85,3,Santa Clara
229040,39,6,11,7,15,28,1,3,6,1,16182,2031,201070,2701,85,3,Santa Clara
229041,68,11,19,12,26,48,2,5,11,2,16183,2031,201070,2701,85,3,Santa Clara
229042,0,0,0,0,0,0,0,0,0,0,16184,1578,200567,2705,85,3,Santa Clara
229043,192,67,75,27,23,92,4,9,67,20,16185,1761,200769,2701,85,3,Santa Clara
229052,28,3,6,4,15,16,3,4,3,2,16186,1577,200566,2705,85,3,Santa Clara
229053,83,6,20,18,39,63,4,8,6,2,16187,1694,200692,2705,85,3,Santa Clara
229056,24,2,5,4,13,16,2,3,2,1,16188,1577,200566,2705,85,3,Santa Clara
229057,24,3,6,4,11,16,1,3,3,1,16189,1463,200444,2705,85,3,Santa Clara
229059,39,5,9,8,17,23,3,6,5,2,16190,1937,200967,2705,85,3,Santa Clara
229070,264,20,65,54,125,185,16,30,20,13,16191,1275,200246,2704,85,3,Santa Clara
229076,24,4,8,5,7,16,1,2,4,1,16192,1769,200778,2702,85,3,Santa Clara
229077,58,12,16,15,15,37,2,4,12,3,16193,1813,200827,2707,85,3,Santa Clara
229079,36,7,10,8,11,21,2,3,7,3,16194,1550,200536,2708,85,3,Santa Clara
229080,93,18,27,17,31,47,6,14,18,8,16195,1382,200357,2708,85,3,Santa Clara
229081,28,5,8,5,10,14,2,4,5,3,16196,1382,200357,2708,85,3,Santa Clara
229082,29,6,8,5,10,14,2,4,6,3,16197,1382,200357,2708,85,3,Santa Clara
229084,29,4,8,6,11,19,1,3,4,2,16198,1383,200358,2708,85,3,Santa Clara
229085,49,7,14,10,18,31,2,6,7,3,16199,1383,200358,2708,85,3,Santa Clara
229086,18,3,5,4,6,11,1,2,3,1,16200,1383,200358,2708,85,3,Santa Clara
229089,44,13,11,8,12,19,3,5,13,4,16201,1596,200585,2708,85,3,Santa Clara
229091,85,24,22,16,23,34,7,10,25,9,16202,1596,200585,2708,85,3,Santa Clara
229092,114,21,32,27,34,69,5,12,21,7,16203,1595,200584,2708,85,3,Santa Clara
229093,49,8,15,11,15,30,3,5,8,3,16204,1509,200491,2711,85,3,Santa Clara
229094,66,9,23,14,20,40,6,8,9,3,16205,1509,200491,2711,85,3,Santa Clara
229095,46,6,17,9,14,28,4,6,6,2,16206,1509,200491,2711,85,3,Santa Clara
229096,223,105,68,26,24,62,12,24,105,20,16207,2013,201051,2711,85,3,Santa Clara
229097,22,5,6,5,6,9,2,4,5,2,16208,1969,201000,2711,85,3,Santa Clara
229098,542,111,138,131,162,299,26,56,111,50,16209,1055,200013,2707,85,3,Santa Clara
229106,53,6,10,13,24,43,1,3,6,0,16210,2025,201063,2708,85,3,Santa Clara
229107,34,4,10,8,12,27,1,2,4,0,16211,1363,200337,2708,85,3,Santa Clara
229123,0,0,0,0,0,0,0,0,0,0,16212,1065,200023,2701,85,3,Santa Clara
229126,240,60,86,48,46,137,6,13,60,24,16213,1504,200486,2703,85,3,Santa Clara
229131,59,8,26,9,16,46,1,2,8,2,16214,1169,200135,2701,85,3,Santa Clara
229133,3,1,1,0,1,2,0,0,1,0,16215,1168,200134,2701,85,3,Santa Clara
229146,25,4,7,5,9,16,1,2,4,2,16216,1662,200658,2706,85,3,Santa Clara
229153,21,5,6,4,6,11,1,3,5,1,16217,1672,200668,2706,85,3,Santa Clara
229157,0,0,0,0,0,0,0,0,0,0,16218,1281,200253,2706,85,3,Santa Clara
229158,301,67,84,58,92,165,18,36,67,15,16219,1672,200668,2706,85,3,Santa Clara
229162,0,0,0,0,0,0,0,0,0,0,16220,1281,200253,2706,85,3,Santa Clara
229163,0,0,0,0,0,0,0,0,0,0,16221,1669,200665,2706,85,3,Santa Clara
229166,45,20,23,1,1,21,0,2,20,2,16222,1198,200165,2713,85,3,Santa Clara
229168,54,8,17,10,19,40,2,3,8,1,16223,1162,200127,2713,85,3,Santa Clara
229173,115,52,58,4,1,53,1,4,52,5,16224,1198,200165,2713,85,3,Santa Clara
229174,34,2,8,7,17,29,1,1,2,1,16225,1156,200121,2713,85,3,Santa Clara
229180,38,2,5,7,24,24,4,7,2,1,16226,1742,200748,2714,85,3,Santa Clara
229181,25,2,4,4,15,16,2,4,2,1,16227,1260,200230,2713,85,3,Santa Clara
229182,0,0,0,0,0,0,0,0,0,0,16228,1833,200848,2710,85,3,Santa Clara
229186,0,0,0,0,0,0,0,0,0,0,16229,1784,200796,2714,85,3,Santa Clara
229187,48,2,6,10,30,35,3,7,2,1,16230,1742,200748,2714,85,3,Santa Clara
229194,54,4,7,7,36,34,5,9,4,2,16231,1700,200698,2705,85,3,Santa Clara
229195,27,2,5,5,15,21,1,3,2,0,16232,1603,200595,2705,85,3,Santa Clara
229199,34,2,6,5,21,23,2,6,2,1,16233,1579,200568,2705,85,3,Santa Clara
229200,26,2,4,4,16,17,2,4,2,1,16234,1130,200094,2713,85,3,Santa Clara
229202,67,5,10,9,43,42,6,11,5,3,16235,1130,200094,2713,85,3,Santa Clara
229203,43,4,10,7,22,26,5,6,4,2,16236,1775,200784,2713,85,3,Santa Clara
229204,37,4,9,6,18,23,3,5,4,2,16237,1159,200124,2713,85,3,Santa Clara
229209,34,10,10,5,9,20,1,2,10,1,16238,1903,200926,2707,85,3,Santa Clara
229214,37,2,7,5,23,25,3,6,2,1,16239,1579,200568,2705,85,3,Santa Clara
229215,35,7,8,6,14,18,2,6,7,2,16240,1263,200233,2705,85,3,Santa Clara
229216,24,3,5,4,12,15,2,3,3,1,16241,1365,200339,2705,85,3,Santa Clara
229219,0,0,0,0,0,0,0,0,0,0,16242,1740,200745,2713,85,3,Santa Clara
229223,45,8,12,9,16,29,2,4,8,2,16243,1324,200298,2707,85,3,Santa Clara
229226,90,12,29,19,30,69,3,5,12,1,16244,1964,200995,2707,85,3,Santa Clara
229231,86,7,22,20,37,62,6,8,7,3,16245,1938,200968,2705,85,3,Santa Clara
229232,66,12,20,12,22,37,4,8,12,5,16246,1215,200184,2705,85,3,Santa Clara
229234,30,4,7,6,13,19,2,4,4,1,16247,1463,200444,2705,85,3,Santa Clara
229242,140,26,33,24,57,77,8,25,26,4,16248,1825,200840,2714,85,3,Santa Clara
229243,103,5,15,20,63,69,8,18,5,3,16249,1256,200226,2710,85,3,Santa Clara
229246,26,3,9,5,9,20,1,1,3,1,16250,1688,200685,2707,85,3,Santa Clara
229248,152,34,47,30,41,72,9,20,34,17,16251,2006,201043,2703,85,3,Santa Clara
229254,0,0,0,0,0,0,0,0,0,0,16252,1253,200223,2703,85,3,Santa Clara
229259,0,0,0,0,0,0,0,0,0,0,16253,1863,200879,2709,85,3,Santa Clara
229261,99,17,28,22,32,68,4,7,17,3,16254,1677,200673,2702,85,3,Santa Clara
229280,0,0,0,0,0,0,0,0,0,0,16255,1812,200825,2706,85,3,Santa Clara
229288,28,4,9,5,10,16,2,4,4,2,16256,1118,200081,2706,85,3,Santa Clara
229293,27,8,10,4,5,14,1,1,8,3,16257,1341,200315,2707,85,3,Santa Clara
229304,0,0,0,0,0,0,0,0,0,0,16258,1840,200855,2709,85,3,Santa Clara
229305,10,2,3,2,3,6,0,1,2,1,16259,1840,200855,2709,85,3,Santa Clara
229306,130,30,51,21,28,62,9,11,30,18,16260,1287,200259,2709,85,3,Santa Clara
229309,17,6,6,2,3,5,2,2,6,2,16261,1844,200859,2709,85,3,Santa Clara
229310,6,2,2,1,1,1,1,1,2,1,16262,1844,200859,2709,85,3,Santa Clara
229311,34,11,13,5,5,13,2,2,11,6,16263,1924,200949,2709,85,3,Santa Clara
229312,59,20,21,9,9,20,4,4,20,11,16264,1924,200949,2709,85,3,Santa Clara
229313,0,0,0,0,0,0,0,0,0,0,16265,1924,200949,2709,85,3,Santa Clara
229314,2,1,1,0,0,1,0,0,1,0,16266,1924,200949,2709,85,3,Santa Clara
229315,0,0,0,0,0,0,0,0,0,0,16267,1924,200949,2709,85,3,Santa Clara
229317,54,12,17,10,15,30,3,5,12,4,16268,1378,200353,2701,85,3,Santa Clara
229321,19,5,7,4,3,7,1,1,5,5,16269,1451,200432,2703,85,3,Santa Clara
229322,53,15,19,10,9,18,1,4,15,15,16270,1451,200432,2703,85,3,Santa Clara
229323,21,6,8,4,3,6,1,2,6,6,16271,1451,200432,2703,85,3,Santa Clara
229332,51,16,18,7,10,27,2,3,16,3,16272,1425,200403,2710,85,3,Santa Clara
229333,24,8,8,3,5,12,1,1,8,2,16273,1425,200403,2710,85,3,Santa Clara
229334,25,8,8,4,5,13,1,1,8,2,16274,1425,200403,2710,85,3,Santa Clara
229336,56,11,20,9,16,37,2,3,11,3,16275,1422,200400,2710,85,3,Santa Clara
229338,35,8,13,6,8,21,1,2,8,3,16276,1424,200402,2710,85,3,Santa Clara
229339,27,11,8,3,5,11,1,3,10,2,16277,1094,200054,2710,85,3,Santa Clara
229352,110,7,15,23,65,92,3,6,7,2,16278,1332,200306,2713,85,3,Santa Clara
229361,41,3,7,8,23,33,1,3,3,1,16279,1261,200231,2713,85,3,Santa Clara
229368,41,3,4,5,29,24,5,8,3,1,16280,1557,200544,2714,85,3,Santa Clara
229377,125,17,33,27,48,70,9,19,17,10,16281,1702,200700,2714,85,3,Santa Clara
229382,50,5,21,10,14,40,1,2,5,2,16282,1911,200935,2701,85,3,Santa Clara
229393,43,18,12,4,9,10,1,3,17,12,16283,1754,200762,2709,85,3,Santa Clara
229394,36,8,9,8,11,15,3,5,8,5,16284,1849,200864,2709,85,3,Santa Clara
229395,33,8,8,7,10,13,3,5,8,4,16285,1849,200864,2709,85,3,Santa Clara
229396,43,21,13,4,5,12,2,3,21,5,16286,1854,200869,2709,85,3,Santa Clara
229397,0,0,0,0,0,0,0,0,0,0,16287,1854,200869,2709,85,3,Santa Clara
229398,46,9,10,6,21,19,5,8,9,5,16288,1338,200312,2709,85,3,Santa Clara
229400,69,8,22,16,23,53,2,4,8,2,16289,1083,200042,2707,85,3,Santa Clara
229404,75,14,22,16,23,44,5,7,14,5,16290,1550,200536,2708,85,3,Santa Clara
229405,62,15,19,12,16,30,3,8,15,6,16291,1598,200587,2708,85,3,Santa Clara
229407,185,46,67,37,35,105,5,10,46,19,16292,1504,200486,2703,85,3,Santa Clara
229409,1,0,0,0,1,1,0,0,0,0,16293,1188,200154,2713,85,3,Santa Clara
229412,52,6,18,9,19,41,1,3,6,1,16294,1292,200264,2707,85,3,Santa Clara
229413,32,4,11,5,12,25,0,2,4,1,16295,1292,200264,2707,85,3,Santa Clara
229415,60,16,18,10,16,38,1,3,16,2,16296,1692,200689,2707,85,3,Santa Clara
229416,24,3,9,5,7,18,1,1,3,1,16297,1691,200688,2707,85,3,Santa Clara
229417,31,7,9,6,9,18,1,3,7,2,16298,1736,200740,2707,85,3,Santa Clara
229419,139,24,53,25,37,84,9,16,24,6,16299,1969,201000,2711,85,3,Santa Clara
229424,34,5,11,7,11,21,2,4,5,2,16300,1970,201002,2711,85,3,Santa Clara
229447,66,9,29,10,18,51,1,2,9,3,16301,1169,200135,2701,85,3,Santa Clara
229452,0,0,0,0,0,0,0,0,0,0,16302,1812,200825,2706,85,3,Santa Clara
229455,0,0,0,0,0,0,0,0,0,0,16303,1110,200072,2706,85,3,Santa Clara
229456,4,1,1,1,1,3,0,0,1,0,16304,1136,200101,2706,85,3,Santa Clara
229457,0,0,0,0,0,0,0,0,0,0,16305,1281,200253,2706,85,3,Santa Clara
229477,46,18,9,5,14,21,2,4,18,1,16306,1949,200979,2713,85,3,Santa Clara
229479,98,6,17,24,51,71,6,12,6,3,16307,1185,200151,2713,85,3,Santa Clara
229488,31,5,9,7,10,21,1,3,5,1,16308,1956,200986,2712,85,3,Santa Clara
229489,29,4,9,5,11,19,1,4,4,1,16309,1143,200108,2712,85,3,Santa Clara
229490,88,13,25,18,32,52,7,12,13,4,16310,1913,200938,2712,85,3,Santa Clara
229491,49,6,14,9,20,32,2,6,6,3,16311,1131,200095,2712,85,3,Santa Clara
229492,111,9,20,23,59,73,8,15,9,6,16312,1047,200005,2713,85,3,Santa Clara
229493,258,57,76,51,74,114,19,46,57,22,16313,1127,200091,2713,85,3,Santa Clara
229494,1,1,0,0,0,1,0,0,0,0,16314,1246,200215,2712,85,3,Santa Clara
229495,3,1,1,0,1,2,0,0,1,0,16315,1048,200006,2706,85,3,Santa Clara
229496,47,4,13,10,20,34,3,4,4,2,16316,1277,200248,2704,85,3,Santa Clara
229497,319,31,72,72,144,222,17,36,31,13,16317,1809,200822,2704,85,3,Santa Clara
229499,71,8,18,15,30,45,4,10,8,4,16318,1794,200806,2704,85,3,Santa Clara
229503,129,30,38,26,35,58,4,25,30,12,16319,1209,200178,2705,85,3,Santa Clara
229505,25,2,3,4,16,16,2,4,2,1,16320,1951,200981,2713,85,3,Santa Clara
229506,36,3,5,5,23,22,4,5,3,2,16321,1837,200852,2713,85,3,Santa Clara
229507,36,2,6,6,22,25,2,5,2,2,16322,1836,200851,2710,85,3,Santa Clara
229508,0,0,0,0,0,0,0,0,0,0,16323,1300,200272,2712,85,3,Santa Clara
229510,60,9,19,10,22,42,2,5,9,2,16324,1359,200333,2712,85,3,Santa Clara
229511,29,2,5,4,18,19,2,5,2,1,16325,1579,200568,2705,85,3,Santa Clara
229512,24,2,4,4,14,15,2,4,2,1,16326,1650,200645,2705,85,3,Santa Clara
229513,29,2,6,7,14,20,2,4,2,1,16327,1602,200593,2705,85,3,Santa Clara
229514,28,2,6,7,13,20,2,3,2,1,16328,1602,200593,2705,85,3,Santa Clara
229534,1,1,0,0,0,1,0,0,0,0,16329,1502,200484,2703,85,3,Santa Clara
229537,45,14,11,7,13,15,3,8,13,6,16330,1750,200757,2709,85,3,Santa Clara
229557,50,6,22,8,14,38,2,2,6,2,16331,1730,200734,2706,85,3,Santa Clara
229558,103,11,30,21,41,72,5,11,11,4,16332,1097,200058,2706,85,3,Santa Clara
229559,652,64,250,132,206,517,17,37,64,17,16333,1661,200657,2706,85,3,Santa Clara
229560,5,1,1,1,2,3,0,1,1,0,16334,1097,200058,2706,85,3,Santa Clara
229563,85,15,31,15,24,56,3,7,15,4,16335,1664,200660,2706,85,3,Santa Clara
229564,41,10,10,8,13,18,2,9,10,2,16336,1050,200008,2706,85,3,Santa Clara
229566,0,0,0,0,0,0,0,0,0,0,16337,1098,200059,2706,85,3,Santa Clara
229567,1,1,0,0,0,1,0,0,0,0,16338,1134,200099,2706,85,3,Santa Clara
229569,76,17,26,17,16,43,5,5,17,6,16339,1284,200256,2707,85,3,Santa Clara
229573,1,1,0,0,0,1,0,0,0,0,16340,1341,200315,2707,85,3,Santa Clara
229580,168,37,39,27,65,74,13,27,37,17,16341,1647,200641,2708,85,3,Santa Clara
229581,91,20,21,15,35,40,7,15,20,9,16342,1647,200641,2708,85,3,Santa Clara
229582,57,12,13,9,23,26,4,9,12,6,16343,1647,200641,2708,85,3,Santa Clara
229583,779,426,199,80,74,186,28,52,425,88,16344,1045,200003,2708,85,3,Santa Clara
229584,0,0,0,0,0,0,0,0,0,0,16345,1272,200243,2708,85,3,Santa Clara
229585,0,0,0,0,0,0,0,0,0,0,16346,1272,200243,2708,85,3,Santa Clara
229586,22,5,7,4,6,13,1,2,5,1,16347,1606,200598,2708,85,3,Santa Clara
229588,49,7,15,11,16,35,2,3,7,2,16348,1829,200844,2708,85,3,Santa Clara
229589,57,9,17,13,18,39,2,4,9,3,16349,1829,200844,2708,85,3,Santa Clara
229590,106,15,29,19,43,70,6,9,15,6,16350,1831,200846,2703,85,3,Santa Clara
229591,38,5,10,7,16,26,2,3,5,2,16351,1831,200846,2703,85,3,Santa Clara
229598,25,4,8,4,9,17,1,2,4,1,16352,1359,200333,2712,85,3,Santa Clara
229599,60,13,18,10,19,28,5,9,13,5,16353,1414,200392,2712,85,3,Santa Clara
229600,0,0,0,0,0,0,0,0,0,0,16354,1358,200332,2712,85,3,Santa Clara
229601,79,29,19,12,19,34,2,10,30,3,16355,1358,200332,2712,85,3,Santa Clara
229603,45,6,15,10,14,33,1,3,6,2,16356,1624,200616,2712,85,3,Santa Clara
229607,69,15,26,12,16,45,2,4,15,3,16357,1738,200743,2707,85,3,Santa Clara
229609,18,4,7,3,4,11,1,1,4,1,16358,1738,200743,2707,85,3,Santa Clara
229610,27,3,9,6,9,20,1,2,3,1,16359,1529,200515,2707,85,3,Santa Clara
229614,27,2,7,4,14,18,2,3,2,2,16360,1115,200078,2713,85,3,Santa Clara
229616,36,3,12,6,15,25,3,4,3,1,16361,1548,200534,2712,85,3,Santa Clara
229617,39,3,13,7,16,28,3,4,3,1,16362,1548,200534,2712,85,3,Santa Clara
229619,19,4,7,3,5,12,1,1,4,1,16363,1298,200270,2712,85,3,Santa Clara
229620,24,3,8,4,9,17,1,2,3,1,16364,1728,200732,2712,85,3,Santa Clara
229621,67,8,19,12,28,46,3,7,8,3,16365,1486,200467,2712,85,3,Santa Clara
229623,113,6,35,24,48,97,3,5,6,2,16366,1295,200267,2712,85,3,Santa Clara
229624,25,3,9,4,9,18,1,2,3,1,16367,1728,200732,2712,85,3,Santa Clara
229627,33,2,6,5,20,19,4,6,2,2,16368,1072,200030,2710,85,3,Santa Clara
229629,0,0,0,0,0,0,0,0,0,0,16369,1289,200261,2707,85,3,Santa Clara
229633,82,12,25,16,29,61,2,6,12,1,16370,1777,200786,2707,85,3,Santa Clara
229635,26,4,8,5,9,19,1,2,4,0,16371,1777,200786,2707,85,3,Santa Clara
229639,373,18,67,75,213,314,13,20,18,8,16372,1188,200154,2713,85,3,Santa Clara
229640,76,12,26,14,24,52,2,8,12,2,16373,1236,200205,2701,85,3,Santa Clara
229641,163,26,55,30,52,111,5,16,26,5,16374,1236,200205,2701,85,3,Santa Clara
229648,38,7,12,6,13,27,1,2,7,1,16375,1985,201021,2701,85,3,Santa Clara
229649,83,14,28,13,28,59,3,5,14,2,16376,1985,201021,2701,85,3,Santa Clara
229653,187,32,53,27,75,123,8,16,32,8,16377,1950,200980,2705,85,3,Santa Clara
229654,32,9,10,5,8,16,1,3,9,3,16378,1782,200793,2708,85,3,Santa Clara
229655,0,0,0,0,0,0,0,0,0,0,16379,1782,200793,2708,85,3,Santa Clara
229656,86,15,26,15,30,54,3,11,15,3,16380,1386,200361,2708,85,3,Santa Clara
229660,69,10,21,15,23,45,4,6,10,4,16381,1642,200635,2708,85,3,Santa Clara
229661,36,6,10,8,12,23,1,4,6,2,16382,1501,200482,2708,85,3,Santa Clara
229662,40,6,13,8,13,28,1,3,6,2,16383,1862,200878,2708,85,3,Santa Clara
229663,75,11,24,15,25,53,3,5,11,3,16384,1862,200878,2708,85,3,Santa Clara
229664,24,4,7,5,8,16,1,2,4,1,16385,1862,200878,2708,85,3,Santa Clara
229665,48,18,13,8,9,16,3,6,19,4,16386,1500,200481,2708,85,3,Santa Clara
229666,199,72,54,35,38,68,14,27,72,18,16387,1500,200481,2708,85,3,Santa Clara
229667,51,22,14,5,10,12,2,4,23,10,16388,1894,200914,2709,85,3,Santa Clara
229668,87,53,22,6,6,18,3,3,54,9,16389,1895,200915,2709,85,3,Santa Clara
229669,89,24,18,17,30,27,9,15,24,14,16390,1897,200917,2709,85,3,Santa Clara
229672,0,0,0,0,0,0,0,0,0,0,16391,2010,201048,2711,85,3,Santa Clara
229676,32,6,10,5,11,20,2,3,6,1,16392,2011,201049,2711,85,3,Santa Clara
229677,28,5,9,5,9,18,1,3,5,1,16393,2011,201049,2711,85,3,Santa Clara
229678,24,4,8,4,8,16,1,2,4,1,16394,2011,201049,2711,85,3,Santa Clara
229687,33,14,12,4,3,10,2,3,13,5,16395,1902,200925,2707,85,3,Santa Clara
229707,17,2,6,3,6,13,0,1,2,1,16396,1087,200046,2701,85,3,Santa Clara
